Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Pbr_lncRNA1082	-	Chr15	+	8342796	8343301	2.751508	16.473761	41.153564
Pbr_lncRNA1238	-	Chr15	-	8619530	8626247	0.000000	0.000000	0.000000
Pbr_lncRNA1239	-	Chr15	-	8623380	8625874	0.000000	0.000000	0.000000
Pbr_lncRNA1240	-	Chr15	-	8624061	8625071	0.000000	0.000000	0.000000
Pbr_lncRNA1241	-	Chr15	-	8645292	8645659	0.000000	0.000000	0.000000
Pbr_lncRNA1083	-	Chr15	+	8737157	8737667	1.057953	6.334150	15.823518
Pbr_lncRNA1085	-	Chr15	+	9057687	9063444	7.504472	44.930599	112.242378
Pbr_lncRNA1242	-	Chr15	-	9256895	9258878	1.460614	8.744952	21.846010
Pbr_lncRNA1243	-	Chr15	-	10064737	10065310	0.000000	0.000000	0.000000
Pbr_lncRNA1087	-	Chr15	+	9695742	9696067	0.000000	0.000000	0.000000
Pbr_lncRNA1088	-	Chr15	+	9715304	9722991	0.811996	4.861562	12.144805
Pbr_lncRNA1089	-	Chr15	+	9766720	9768441	5.160290	69.702927	174.126816
Pbr_lncRNA1090	-	Chr15	+	9788497	9791415	5.977859	35.790493	89.409225
Pbr_lncRNA1091	-	Chr15	+	10680488	10682113	1.703321	10.198082	25.476112
Pbr_lncRNA1092	-	Chr15	+	10771160	10774826	0.220881	1.322453	3.303658
Pbr_lncRNA1093	-	Chr15	+	10845759	10846752	1.193562	7.146065	17.851786
Pbr_lncRNA1245	-	Chr15	-	10957330	10958380	0.000000	0.000000	0.000000
Pbr_lncRNA1246	-	Chr15	-	10959416	10960339	0.000000	0.000000	0.000000
Pbr_lncRNA1247	-	Chr15	-	10962667	10963678	0.000000	0.000000	0.000000
Pbr_lncRNA1094	-	Chr15	+	11155371	11158090	1.160463	6.947896	17.356731
Pbr_lncRNA1095	-	Chr15	+	11313965	11314677	0.470417	2.964185	7.404912
Pbr_lncRNA1096	-	Chr15	+	11315764	11320202	0.000000	0.000000	0.000000
Pbr_lncRNA1097	-	Chr15	+	11505967	11506560	1.198932	7.178217	17.932102
Pbr_lncRNA1248	-	Chr15	-	11705937	11740274	0.342392	24.500946	61.206501
Pbr_lncRNA1249	-	Chr15	-	11712891	11715385	0.000000	0.000000	0.000000
Pbr_lncRNA1250	-	Chr15	-	11726042	11736724	0.000000	0.000000	0.000000
Pbr_lncRNA1099	-	Chr15	+	11816875	11817349	1603.977295	9603.293945	23990.255859
Pbr_lncRNA1252	-	Chr15	-	11869599	11872444	0.000000	0.000000	0.000000
Pbr_lncRNA1251	-	Chr15	-	11873190	11877618	0.502681	4.073788	10.176844
Pbr_lncRNA1102	-	Chr15	+	12116672	12118347	0.000000	0.000000	0.000000
Pbr_lncRNA1254	-	Chr15	-	12176033	12177395	0.000000	0.000000	0.000000
Pbr_lncRNA1103	-	Chr15	+	12177876	12179776	1.288672	7.715506	19.274319
Pbr_lncRNA1253	-	Chr15	-	12170463	12172750	24.699667	147.881241	369.426239
Pbr_lncRNA1255	-	Chr15	-	12310128	12311539	0.000000	0.000000	0.000000
Pbr_lncRNA1105	-	Chr15	+	12533691	12534536	2.046907	12.255192	30.615036
Pbr_lncRNA1106	-	Chr15	+	12719457	12721515	6.086425	50.425766	125.970024
Pbr_lncRNA1257	-	Chr15	-	13046936	13047483	0.522620	3.129018	7.816687
Pbr_lncRNA1107	-	Chr15	+	13116234	13116530	0.000000	0.000000	0.000000
Pbr_lncRNA1108	-	Chr15	+	13195910	13196380	0.000000	0.000000	0.000000
Pbr_lncRNA1109	-	Chr15	+	13591083	13593225	18.036882	107.989975	269.772766
Pbr_lncRNA1258	-	Chr15	-	13779740	13780189	0.845877	5.064414	12.651554
Pbr_lncRNA1259	-	Chr15	-	13792500	13800647	0.607249	8.963233	22.391302
Pbr_lncRNA1260	-	Chr15	-	13817413	13817880	0.695981	4.166961	10.409600
Pbr_lncRNA1110	-	Chr15	+	13889889	13892127	8.023556	56.398220	140.889969
Pbr_lncRNA1263	-	Chr15	-	14331305	14331930	0.000000	0.000000	0.000000
Pbr_lncRNA1261	-	Chr15	-	14299655	14300213	0.000000	0.000000	0.000000
Pbr_lncRNA1262	-	Chr15	-	14302765	14304635	0.965295	5.779391	14.437657
Pbr_lncRNA1264	-	Chr15	-	14757153	14758043	0.000000	0.000000	0.000000
Pbr_lncRNA1113	-	Chr15	+	15328003	15346437	6.497120	97.252716	242.949722
Pbr_lncRNA1114	-	Chr15	+	15641687	15642045	0.000000	0.000000	0.000000
Pbr_lncRNA1265	-	Chr15	-	15725349	15728232	2.263566	13.552367	33.855545
Pbr_lncRNA1266	-	Chr15	-	16040190	16042097	1.754333	10.630206	26.555614
Pbr_lncRNA1267	-	Chr15	-	16123675	16125308	0.000000	0.000000	0.000000
Pbr_lncRNA1268	-	Chr15	-	16599660	16602257	10.394320	62.232616	155.465042
Pbr_lncRNA1269	-	Chr15	-	16692972	16699161	1.567179	23.611025	58.983360
Pbr_lncRNA1115	-	Chr15	+	17519026	17519817	0.492811	2.950546	7.370841
Pbr_lncRNA1117	-	Chr15	+	17620708	17622887	0.000000	0.000000	0.000000
Pbr_lncRNA1119	-	Chr15	+	17797402	17798174	0.760209	4.551505	11.370241
Pbr_lncRNA1271	-	Chr15	-	17797617	17798242	1.445714	8.655744	21.623154
Pbr_lncRNA1272	-	Chr15	-	18006098	18009097	4.261221	25.512676	63.733932
Pbr_lncRNA1120	-	Chr15	+	18017991	18021254	42.984917	257.358215	642.913757
Pbr_lncRNA1273	-	Chr15	-	18026970	18029519	0.000000	0.000000	0.000000
Pbr_lncRNA1274	-	Chr15	-	18030089	18031338	0.000000	0.000000	0.000000
Pbr_lncRNA1279	-	Chr15	-	18268189	18271094	0.000000	0.000000	0.000000
Pbr_lncRNA1280	-	Chr15	-	18384205	18399694	0.263045	1.866023	4.661564
Pbr_lncRNA1281	-	Chr15	-	18583190	18588071	1.857313	15.194583	37.958012
Pbr_lncRNA1282	-	Chr15	-	18927937	18928815	0.000000	0.000000	0.000000
Pbr_lncRNA1123	-	Chr15	+	18901875	18908988	0.000000	0.000000	0.000000
Pbr_lncRNA1124	-	Chr15	+	18903468	18911159	0.125631	1.715733	4.286120
Pbr_lncRNA1125	-	Chr15	+	18957868	18964212	0.000000	0.000000	0.000000
Pbr_lncRNA1275	-	Chr15	-	18033805	18036183	1491.721802	8974.685547	22419.912109
Pbr_lncRNA1276	-	Chr15	-	18047969	18048678	0.000000	0.000000	0.000000
Pbr_lncRNA1277	-	Chr15	-	18049897	18055161	529.259521	12935.509766	32314.558594
Pbr_lncRNA1285	-	Chr15	-	19171822	19173334	0.000000	0.000000	0.000000
Pbr_lncRNA1286	-	Chr15	-	19234770	19235558	0.402048	2.407132	6.013323
Pbr_lncRNA1283	-	Chr15	-	19018554	19026353	81.619469	496.564240	1240.481079
Pbr_lncRNA1126	-	Chr15	+	19887222	19887798	9.219846	55.200832	137.898743
Pbr_lncRNA1129	-	Chr15	+	20383271	20383837	0.917419	5.492749	13.721589
Pbr_lncRNA1289	-	Chr15	-	20483322	20494430	0.000000	0.000000	0.000000
Pbr_lncRNA1287	-	Chr15	-	20450162	20450745	0.000000	0.000000	0.000000
Pbr_lncRNA1288	-	Chr15	-	20459353	20460106	0.000000	0.000000	0.000000
Pbr_lncRNA1128	-	Chr15	+	20367825	20372177	11.275869	115.835594	289.372131
Pbr_lncRNA1291	-	Chr15	-	20964046	20964641	2.271021	13.597000	33.967049
Pbr_lncRNA1294	-	Chr15	-	21739289	21740534	2.841932	17.015146	42.506012
Pbr_lncRNA1133	-	Chr15	+	22168236	22169207	3.561786	21.325037	53.272675
Pbr_lncRNA1135	-	Chr15	+	22569126	22571767	1.576934	9.441381	23.585777
Pbr_lncRNA1136	-	Chr15	+	23418755	23420494	0.000000	0.000000	0.000000
Pbr_lncRNA1137	-	Chr15	+	23420561	23426504	0.005525	0.132155	0.330140
Pbr_lncRNA1300	-	Chr15	-	23505542	23514278	0.122849	0.781314	1.951823
Pbr_lncRNA1299	-	Chr15	-	23357997	23365795	15.392599	245.883255	614.247803
Pbr_lncRNA1138	-	Chr15	+	23732422	23733512	0.000000	0.000000	0.000000
Pbr_lncRNA1139	-	Chr15	+	23833607	23834557	13.271130	79.456589	198.492706
Pbr_lncRNA1303	-	Chr15	-	24039303	24039947	4.105995	26.604498	66.461441
Pbr_lncRNA1304	-	Chr15	-	24062493	24063310	1.841831	11.027365	27.547770
Pbr_lncRNA1305	-	Chr15	-	24065591	24067179	0.614422	3.678653	9.189744
Pbr_lncRNA1140	-	Chr15	+	24141456	24142929	80.355286	502.975006	1256.495850
Pbr_lncRNA1307	-	Chr15	-	24437705	24440216	23.497663	140.684647	351.448212
Pbr_lncRNA1306	-	Chr15	-	24379361	24382943	27.177948	361.184357	902.284729
Pbr_lncRNA1302	-	Chr15	-	23947465	23961391	7.451263	91.034599	227.416061
Pbr_lncRNA1142	-	Chr15	+	24662269	24662913	0.000000	0.000000	0.000000
Pbr_lncRNA1309	-	Chr15	-	24698890	24699789	0.000000	0.000000	0.000000
Pbr_lncRNA1311	-	Chr15	-	24985473	24985964	0.000000	0.000000	0.000000
Pbr_lncRNA1145	-	Chr15	+	25278798	25285512	0.000000	0.000000	0.000000
Pbr_lncRNA1308	-	Chr15	-	24572199	24584360	6037.038574	49316.222656	123198.242188
Pbr_lncRNA1141	-	Chr15	+	24617067	24618685	0.000000	0.000000	0.000000
Pbr_lncRNA1146	-	Chr15	+	26139056	26139707	49.152317	294.283569	735.158020
Pbr_lncRNA1313	-	Chr15	-	26411692	26413094	0.000000	0.000000	0.000000
Pbr_lncRNA1147	-	Chr15	+	26440946	26442214	0.000000	0.000000	0.000000
Pbr_lncRNA1148	-	Chr15	+	26479487	26480714	0.000000	0.000000	0.000000
Pbr_lncRNA1315	-	Chr15	-	27630494	27631385	0.000000	0.000000	0.000000
Pbr_lncRNA1316	-	Chr15	-	27819091	27822325	0.000000	0.000000	0.000000
Pbr_lncRNA1150	-	Chr15	+	27773885	27811702	0.419331	2.510608	6.271821
Pbr_lncRNA1151	-	Chr15	+	27987164	27988612	2.500498	14.970922	37.399273
Pbr_lncRNA1320	-	Chr15	-	28685243	28688154	21.118982	129.833206	324.339966
Pbr_lncRNA1321	-	Chr15	-	28718257	28721085	2.183273	13.403429	33.483482
Pbr_lncRNA1153	-	Chr15	+	29576004	29582794	0.000000	0.000000	0.000000
Pbr_lncRNA1154	-	Chr15	+	29576382	29583788	0.134203	1.493267	3.730373
Pbr_lncRNA1155	-	Chr15	+	29578030	29584769	0.000000	0.000000	0.000000
Pbr_lncRNA1156	-	Chr15	+	29578462	29585002	0.440806	2.639183	6.593017
Pbr_lncRNA1157	-	Chr15	+	29579539	29586275	0.398174	4.121446	10.295899
Pbr_lncRNA1326	-	Chr15	-	29965801	29973500	0.000000	0.000000	0.000000
Pbr_lncRNA1322	-	Chr15	-	29016282	29037656	0.000000	0.000000	0.000000
Pbr_lncRNA1323	-	Chr15	-	29028274	29030732	0.000000	0.000000	0.000000
Pbr_lncRNA1159	-	Chr15	+	30096678	30097340	0.000000	0.000000	0.000000
Pbr_lncRNA1327	-	Chr15	-	30099784	30101654	0.000000	0.000000	0.000000
Pbr_lncRNA1328	-	Chr15	-	30119856	30123817	0.000000	0.000000	0.000000
Pbr_lncRNA1329	-	Chr15	-	30703412	30705643	0.000000	0.000000	0.000000
Pbr_lncRNA1330	-	Chr15	-	30705827	30717597	0.000000	0.000000	0.000000
Pbr_lncRNA1160	-	Chr15	+	30963684	30965086	0.338189	2.024797	5.058202
Pbr_lncRNA1161	-	Chr15	+	31162134	31164105	0.298123	1.784915	4.458945
Pbr_lncRNA1331	-	Chr15	-	31225463	31226088	0.000000	0.000000	0.000000
Pbr_lncRNA1332	-	Chr15	-	31236493	31239042	0.935543	5.601260	13.992664
Pbr_lncRNA1333	-	Chr15	-	31312752	31323681	0.000000	0.000000	0.000000
Pbr_lncRNA1334	-	Chr15	-	31345473	31346260	0.000000	0.000000	0.000000
Pbr_lncRNA1335	-	Chr15	-	31679898	31680294	0.426023	2.550674	6.371911
Pbr_lncRNA1163	-	Chr15	+	31680150	31680510	0.000000	0.000000	0.000000
Pbr_lncRNA1336	-	Chr15	-	31690222	31702340	0.000000	0.000000	0.000000
Pbr_lncRNA1164	-	Chr15	+	31737253	31782506	0.000000	0.000000	0.000000
Pbr_lncRNA1165	-	Chr15	+	32491236	32492285	0.000000	0.000000	0.000000
Pbr_lncRNA1166	-	Chr15	+	32558412	32561511	2.283162	27.711264	69.226288
Pbr_lncRNA1339	-	Chr15	-	32786759	32787250	0.000000	0.000000	0.000000
Pbr_lncRNA1341	-	Chr15	-	32848272	32860427	0.000000	0.000000	0.000000
Pbr_lncRNA1343	-	Chr15	-	32881281	32883950	0.000000	0.000000	0.000000
Pbr_lncRNA1167	-	Chr15	+	33799638	33799989	0.000000	0.000000	0.000000
Pbr_lncRNA1344	-	Chr15	-	33833526	33837355	0.000000	0.000000	0.000000
Pbr_lncRNA1345	-	Chr15	-	34679944	34682404	0.000000	0.000000	0.000000
Pbr_lncRNA1168	-	Chr15	+	34423291	34427096	16.473112	98.627419	246.383896
Pbr_lncRNA1169	-	Chr15	+	34437069	34437991	0.000000	0.000000	0.000000
Pbr_lncRNA1346	-	Chr15	-	34867668	34868862	60.961590	364.987732	911.786011
Pbr_lncRNA1348	-	Chr15	-	35109299	35111399	2.398328	17.340748	43.319401
Pbr_lncRNA1172	-	Chr15	+	35869336	35872437	30.019693	375.953674	939.180359
Pbr_lncRNA1174	-	Chr15	+	36069307	36069817	0.000000	0.000000	0.000000
Pbr_lncRNA1175	-	Chr15	+	36072998	36073576	0.000000	0.000000	0.000000
Pbr_lncRNA1351	-	Chr15	-	36179144	36184657	0.000000	0.000000	0.000000
Pbr_lncRNA1176	-	Chr15	+	36185687	36189755	3.603379	21.584892	53.921825
Pbr_lncRNA1352	-	Chr15	-	36329156	36329712	0.000000	0.000000	0.000000
Pbr_lncRNA1178	-	Chr15	+	36437578	36441407	0.615892	3.687453	9.211731
Pbr_lncRNA1353	-	Chr15	-	36668477	36671309	1.327361	9.935975	24.821337
Pbr_lncRNA1354	-	Chr15	-	36799267	36799872	0.328796	1.968559	4.917713
Pbr_lncRNA1180	-	Chr15	+	36917549	36919869	1.147150	6.868189	17.157614
Pbr_lncRNA1356	-	Chr15	-	37048694	37049597	0.000000	0.000000	0.000000
Pbr_lncRNA1181	-	Chr15	+	37118805	37119960	0.150276	0.899729	2.247638
Pbr_lncRNA1182	-	Chr15	+	37120041	37122387	0.000000	0.000000	0.000000
Pbr_lncRNA1357	-	Chr15	-	37471299	37473097	0.000000	0.000000	0.000000
Pbr_lncRNA1183	-	Chr15	+	37637095	37638163	1.017005	6.830625	17.063774
Pbr_lncRNA1184	-	Chr15	+	37800195	37800426	0.000000	0.000000	0.000000
Pbr_lncRNA1358	-	Chr15	-	37933245	37933850	0.830993	4.975301	12.428938
Pbr_lncRNA1359	-	Chr15	-	38212002	38214401	21.865410	130.912048	327.035034
Pbr_lncRNA1360	-	Chr15	-	38318356	38322884	0.000000	0.000000	0.000000
Pbr_lncRNA1361	-	Chr15	-	38449652	38450814	2.213710	13.757620	34.368294
Pbr_lncRNA1185	-	Chr15	+	38637996	38639270	0.000000	0.000000	0.000000
Pbr_lncRNA1362	-	Chr15	-	38687556	38690997	3.858423	23.101055	57.709393
Pbr_lncRNA1363	-	Chr15	-	38828704	38833672	0.011399	0.227495	0.568311
Pbr_lncRNA1186	-	Chr15	+	38892933	38896387	0.412824	4.443257	11.099823
Pbr_lncRNA1364	-	Chr15	-	39084830	39086465	0.657349	3.935664	9.831792
Pbr_lncRNA1187	-	Chr15	+	39182571	39183429	0.000000	0.000000	0.000000
Pbr_lncRNA1189	-	Chr15	+	39592565	39593008	0.000000	0.000000	0.000000
Pbr_lncRNA1365	-	Chr15	-	39789187	39794453	3.363761	20.139427	50.310867
Pbr_lncRNA1191	-	Chr15	+	40000915	40002262	3.414328	20.442181	51.067184
Pbr_lncRNA1367	-	Chr15	-	39984691	39992560	0.000000	0.000000	0.000000
Pbr_lncRNA1368	-	Chr15	-	39985725	39993529	0.000000	0.000000	0.000000
Pbr_lncRNA1369	-	Chr15	-	40131445	40131995	0.300115	1.796841	4.488739
Pbr_lncRNA1192	-	Chr15	+	40146316	40147295	4.976910	55.076191	137.587372
Pbr_lncRNA1371	-	Chr15	-	40227299	40227663	0.000000	0.000000	0.000000
Pbr_lncRNA1370	-	Chr15	-	40233325	40240541	0.257732	1.543087	3.854828
Pbr_lncRNA1193	-	Chr15	+	40151420	40154483	9.092778	97.802986	244.324371
Pbr_lncRNA1195	-	Chr15	+	40924413	40927369	0.303140	2.705808	6.759455
Pbr_lncRNA1197	-	Chr15	+	40961730	40965455	0.000000	0.000000	0.000000
Pbr_lncRNA1198	-	Chr15	+	40964296	40964919	0.095706	0.573009	1.431449
Pbr_lncRNA1194	-	Chr15	+	40776840	40779418	0.000000	0.000000	0.000000
Pbr_lncRNA1373	-	Chr15	-	41120465	41124657	4.360211	34.174637	85.372612
Pbr_lncRNA1374	-	Chr15	-	41261000	41262261	0.000000	0.000000	0.000000
Pbr_lncRNA1199	-	Chr15	+	41313192	41315552	0.000000	0.000000	0.000000
Pbr_lncRNA1200	-	Chr15	+	41575995	41579928	0.146378	0.884162	2.208750
Pbr_lncRNA1350	-	Chr15	-	35542736	35594984	9.751390	136.230484	340.321167
Pbr_lncRNA1170	-	Chr15	+	35562244	35565185	0.000000	0.000000	0.000000
Pbr_lncRNA1201	-	Chr15	+	41597459	41610962	0.921562	8.688817	21.705776
Pbr_lncRNA1375	-	Chr15	-	42119025	42123010	0.008032	0.477220	1.192156
Pbr_lncRNA1377	-	Chr15	-	42173920	42174792	2.590604	15.510401	38.746967
Pbr_lncRNA1203	-	Chr15	+	42203583	42206323	0.000000	0.000000	0.000000
Pbr_lncRNA1378	-	Chr15	-	42490980	42492334	103.136742	617.497803	1542.588623
Pbr_lncRNA1204	-	Chr15	+	42766693	42767489	0.000000	0.000000	0.000000
Pbr_lncRNA1207	-	Chr15	+	43340364	43343109	204.415665	1223.872437	3057.389893
Pbr_lncRNA1380	-	Chr15	-	43464810	43465541	9.008361	56.976368	142.334244
Pbr_lncRNA1819	-	Chr2	-	33362	39474	0.084091	1.104652	2.759562
Pbr_lncRNA1820	-	Chr2	-	152565	153061	2.697137	16.148233	40.340351
Pbr_lncRNA1822	-	Chr2	-	288842	290564	0.000000	0.000000	0.000000
Pbr_lncRNA1713	-	Chr2	+	459683	462001	0.356556	4.861107	12.143668
Pbr_lncRNA1824	-	Chr2	-	444959	455556	0.017134	0.349914	0.874131
Pbr_lncRNA1717	-	Chr2	+	1389794	1399322	0.322348	1.929954	4.821272
Pbr_lncRNA1826	-	Chr2	-	2074286	2074735	0.000000	0.000000	0.000000
Pbr_lncRNA1719	-	Chr2	+	2098302	2098868	0.000000	0.000000	0.000000
Pbr_lncRNA1720	-	Chr2	+	2115549	2120543	0.000000	0.000000	0.000000
Pbr_lncRNA1721	-	Chr2	+	2215441	2221562	0.000000	0.000000	0.000000
Pbr_lncRNA1827	-	Chr2	-	2311302	2319438	0.708132	5.764105	14.399472
Pbr_lncRNA1828	-	Chr2	-	2312693	2320417	0.000000	0.000000	0.000000
Pbr_lncRNA1829	-	Chr2	-	2312901	2320662	0.000000	0.000000	0.000000
Pbr_lncRNA1830	-	Chr2	-	2313515	2321292	0.493615	2.955360	7.382866
Pbr_lncRNA1723	-	Chr2	+	2378194	2378835	0.000000	0.000000	0.000000
Pbr_lncRNA1722	-	Chr2	+	2337725	2366380	1.329532	7.960142	19.885452
Pbr_lncRNA1832	-	Chr2	-	2851900	2858953	0.000000	0.000000	0.000000
Pbr_lncRNA1833	-	Chr2	-	3232762	3235042	0.000000	0.000000	0.000000
Pbr_lncRNA1835	-	Chr2	-	3240233	3243403	0.141177	1.089253	2.721093
Pbr_lncRNA1836	-	Chr2	-	3333537	3334069	0.000000	0.000000	0.000000
Pbr_lncRNA1725	-	Chr2	+	3349249	3349582	0.000000	0.000000	0.000000
Pbr_lncRNA1727	-	Chr2	+	3599863	3600763	0.000000	0.000000	0.000000
Pbr_lncRNA1839	-	Chr2	-	3714759	3717255	0.000000	0.000000	0.000000
Pbr_lncRNA1840	-	Chr2	-	3927858	3930299	0.000000	0.000000	0.000000
Pbr_lncRNA1841	-	Chr2	-	3934034	3935371	0.000000	0.000000	0.000000
Pbr_lncRNA1730	-	Chr2	+	4231300	4232468	0.000000	0.000000	0.000000
Pbr_lncRNA1843	-	Chr2	-	4249251	4250718	0.000000	0.000000	0.000000
Pbr_lncRNA1844	-	Chr2	-	4478402	4485342	0.000000	0.000000	0.000000
Pbr_lncRNA1845	-	Chr2	-	4479359	4485824	0.000000	0.000000	0.000000
Pbr_lncRNA1846	-	Chr2	-	4591212	4594875	1.367632	8.188252	20.455303
Pbr_lncRNA1731	-	Chr2	+	4992616	4995488	0.846365	5.067336	12.658854
Pbr_lncRNA1732	-	Chr2	+	5358057	5361631	0.000000	0.000000	0.000000
Pbr_lncRNA1734	-	Chr2	+	5386571	5387525	2.441531	14.617874	36.517323
Pbr_lncRNA1733	-	Chr2	+	5373947	5376339	13.507085	80.869293	202.021835
Pbr_lncRNA1850	-	Chr2	-	5424827	5428619	8.089116	66.405983	165.890640
Pbr_lncRNA1735	-	Chr2	+	5552386	5552758	0.000000	0.000000	0.000000
Pbr_lncRNA1736	-	Chr2	+	5572933	5574407	0.000000	0.000000	0.000000
Pbr_lncRNA1851	-	Chr2	-	5573640	5574513	0.000000	0.000000	0.000000
Pbr_lncRNA1737	-	Chr2	+	5720312	5721223	7.313349	43.786297	109.383774
Pbr_lncRNA1853	-	Chr2	-	6077902	6078585	0.000000	0.000000	0.000000
Pbr_lncRNA1738	-	Chr2	+	6061451	6062716	0.445334	3.508862	8.765586
Pbr_lncRNA1739	-	Chr2	+	6148734	6151585	0.000000	0.000000	0.000000
Pbr_lncRNA1740	-	Chr2	+	6153865	6155732	0.552675	3.308962	8.266211
Pbr_lncRNA1741	-	Chr2	+	6169647	6170308	0.000000	0.000000	0.000000
Pbr_lncRNA1742	-	Chr2	+	6191071	6192825	0.847486	5.074048	12.675619
Pbr_lncRNA1743	-	Chr2	+	6214780	6215081	0.000000	0.000000	0.000000
Pbr_lncRNA1745	-	Chr2	+	6446094	6451810	5.376458	32.189800	80.414230
Pbr_lncRNA1746	-	Chr2	+	6550114	6553943	4.814561	56.204514	140.406082
Pbr_lncRNA1748	-	Chr2	+	6627959	6628860	3.131035	18.746058	46.830048
Pbr_lncRNA1749	-	Chr2	+	6696660	6696917	0.000000	0.000000	0.000000
Pbr_lncRNA1854	-	Chr2	-	6733881	6734936	0.000000	0.000000	0.000000
Pbr_lncRNA1855	-	Chr2	-	6898215	6900858	0.219179	1.312263	3.278201
Pbr_lncRNA1750	-	Chr2	+	6925171	6927367	0.212058	1.690934	4.224170
Pbr_lncRNA1856	-	Chr2	-	6962702	6965346	1.368060	8.490929	21.211426
Pbr_lncRNA1857	-	Chr2	-	7033144	7033605	3.520641	21.078695	52.657280
Pbr_lncRNA1858	-	Chr2	-	7038091	7039071	1.440415	8.624011	21.543884
Pbr_lncRNA1859	-	Chr2	-	7047776	7049164	0.000000	0.000000	0.000000
Pbr_lncRNA1861	-	Chr2	-	7172655	7173400	0.000000	0.000000	0.000000
Pbr_lncRNA1862	-	Chr2	-	7227833	7228546	0.000000	0.000000	0.000000
Pbr_lncRNA1863	-	Chr2	-	7253242	7254909	71.419800	427.602814	1068.206543
Pbr_lncRNA1865	-	Chr2	-	7748938	7752198	1.127704	7.631187	19.063684
Pbr_lncRNA1755	-	Chr2	+	7779174	7781245	0.000000	0.000000	0.000000
Pbr_lncRNA1866	-	Chr2	-	7786808	7787586	0.000000	0.000000	0.000000
Pbr_lncRNA1869	-	Chr2	-	7920660	7921128	0.000000	0.000000	0.000000
Pbr_lncRNA1867	-	Chr2	-	7815501	7817049	1.808558	10.828154	27.050114
Pbr_lncRNA1756	-	Chr2	+	7845826	7846868	0.000000	0.000000	0.000000
Pbr_lncRNA1868	-	Chr2	-	7898528	7899593	0.000000	0.000000	0.000000
Pbr_lncRNA1870	-	Chr2	-	8168523	8170009	37.770012	226.135681	564.915894
Pbr_lncRNA1872	-	Chr2	-	8360073	8362099	0.321285	2.992594	7.475883
Pbr_lncRNA1758	-	Chr2	+	8288852	8292530	13.852201	141.449509	353.358948
Pbr_lncRNA1759	-	Chr2	+	8500504	8503930	1.109838	13.681054	34.177025
Pbr_lncRNA1751	-	Chr2	+	7447574	7461413	22.172285	176.481827	440.874146
Pbr_lncRNA1873	-	Chr2	-	8622871	8623575	1.704148	10.203033	25.488482
