Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Pbr_lncRNA1238	-	Chr15	-	8619530	8626247	0.448744	1.918700	5.215476
Pbr_lncRNA1239	-	Chr15	-	8623380	8625874	0.926196	3.960147	10.764606
Pbr_lncRNA1240	-	Chr15	-	8624061	8625071	0.000000	0.000000	0.000000
Pbr_lncRNA1085	-	Chr15	+	9057687	9063444	0.000000	0.000000	0.000000
Pbr_lncRNA1242	-	Chr15	-	9256895	9258878	2.385370	10.199156	27.723688
Pbr_lncRNA1087	-	Chr15	+	9695742	9696067	0.498447	2.131216	5.793143
Pbr_lncRNA1089	-	Chr15	+	9766720	9768441	3.520738	31.903913	86.722290
Pbr_lncRNA1090	-	Chr15	+	9788497	9791415	4.314455	18.447369	50.144257
Pbr_lncRNA1243	-	Chr15	-	10064737	10065310	0.000000	0.000000	0.000000
Pbr_lncRNA1244	-	Chr15	-	10085847	10086503	0.527953	2.257375	6.136073
Pbr_lncRNA1091	-	Chr15	+	10680488	10682113	0.664747	2.842267	7.725945
Pbr_lncRNA1092	-	Chr15	+	10771160	10774826	9.886467	42.271687	114.904320
Pbr_lncRNA1245	-	Chr15	-	10957330	10958380	1.307277	5.589540	15.193676
Pbr_lncRNA1093	-	Chr15	+	10845759	10846752	1.739893	7.439281	20.221706
Pbr_lncRNA1246	-	Chr15	-	10959416	10960339	0.000000	0.000000	0.000000
Pbr_lncRNA1247	-	Chr15	-	10962667	10963678	0.000000	0.000000	0.000000
Pbr_lncRNA1094	-	Chr15	+	11155371	11158090	4.363787	18.658298	50.717609
Pbr_lncRNA1095	-	Chr15	+	11313965	11314677	7.186651	31.585279	85.856171
Pbr_lncRNA1096	-	Chr15	+	11315764	11320202	0.810498	3.465456	9.419919
Pbr_lncRNA1097	-	Chr15	+	11505967	11506560	0.000000	0.000000	0.000000
Pbr_lncRNA1098	-	Chr15	+	11760124	11760430	0.641034	2.740877	7.450344
Pbr_lncRNA1248	-	Chr15	-	11705937	11740274	0.067331	2.563007	6.966853
Pbr_lncRNA1249	-	Chr15	-	11712891	11715385	0.000000	0.000000	0.000000
Pbr_lncRNA1250	-	Chr15	-	11726042	11736724	0.027791	0.118826	0.322998
Pbr_lncRNA1099	-	Chr15	+	11816875	11817349	1710.412842	7313.232910	19879.076172
Pbr_lncRNA1252	-	Chr15	-	11869599	11872444	0.867977	10.814148	29.395382
Pbr_lncRNA1251	-	Chr15	-	11873190	11877618	1.268264	17.956614	48.810272
Pbr_lncRNA1102	-	Chr15	+	12116672	12118347	1.620773	9.904041	26.921499
Pbr_lncRNA1254	-	Chr15	-	12176033	12177395	0.000000	0.000000	0.000000
Pbr_lncRNA1103	-	Chr15	+	12177876	12179776	0.000000	0.000000	0.000000
Pbr_lncRNA1104	-	Chr15	+	12197533	12197998	0.000000	0.000000	0.000000
Pbr_lncRNA1253	-	Chr15	-	12170463	12172750	30.457666	130.228226	353.990723
Pbr_lncRNA1255	-	Chr15	-	12310128	12311539	0.000000	0.000000	0.000000
Pbr_lncRNA1105	-	Chr15	+	12533691	12534536	4.436581	18.969545	51.563652
Pbr_lncRNA1106	-	Chr15	+	12719457	12721515	6.009473	35.532845	96.586578
Pbr_lncRNA1257	-	Chr15	-	13046936	13047483	0.000000	0.000000	0.000000
Pbr_lncRNA1107	-	Chr15	+	13116234	13116530	0.523892	2.240011	6.088874
Pbr_lncRNA1109	-	Chr15	+	13591083	13593225	12.962516	55.423988	150.655350
Pbr_lncRNA1259	-	Chr15	-	13792500	13800647	0.178002	1.876332	5.100309
Pbr_lncRNA1260	-	Chr15	-	13817413	13817880	2.444586	10.452346	28.411919
Pbr_lncRNA1110	-	Chr15	+	13889889	13892127	2.676143	13.433660	36.515823
Pbr_lncRNA1112	-	Chr15	+	14088157	14088444	0.000000	0.000000	0.000000
Pbr_lncRNA1263	-	Chr15	-	14331305	14331930	0.000000	0.000000	0.000000
Pbr_lncRNA1261	-	Chr15	-	14299655	14300213	0.000000	0.000000	0.000000
Pbr_lncRNA1262	-	Chr15	-	14302765	14304635	0.154681	0.661371	1.797762
Pbr_lncRNA1264	-	Chr15	-	14757153	14758043	5.596558	24.486486	66.559990
Pbr_lncRNA1113	-	Chr15	+	15328003	15346437	15.601972	272.858856	741.694092
Pbr_lncRNA1114	-	Chr15	+	15641687	15642045	0.000000	0.000000	0.000000
Pbr_lncRNA1265	-	Chr15	-	15725349	15728232	0.000000	0.000000	0.000000
Pbr_lncRNA1266	-	Chr15	-	16040190	16042097	0.000000	0.000000	0.000000
Pbr_lncRNA1267	-	Chr15	-	16123675	16125308	3.127367	13.391543	36.401344
Pbr_lncRNA1268	-	Chr15	-	16599660	16602257	4.617320	19.742331	53.664268
Pbr_lncRNA1269	-	Chr15	-	16692972	16699161	0.746809	6.297551	17.118216
Pbr_lncRNA1115	-	Chr15	+	17519026	17519817	0.259528	1.109667	3.016334
Pbr_lncRNA1116	-	Chr15	+	17520846	17521230	0.000000	0.000000	0.000000
Pbr_lncRNA1117	-	Chr15	+	17620708	17622887	0.000000	0.000000	0.000000
Pbr_lncRNA1119	-	Chr15	+	17797402	17798174	0.000000	0.000000	0.000000
Pbr_lncRNA1271	-	Chr15	-	17797617	17798242	8.025518	34.314812	93.275673
Pbr_lncRNA1272	-	Chr15	-	18006098	18009097	5.980085	25.569120	69.502846
Pbr_lncRNA1273	-	Chr15	-	18026970	18029519	0.000000	0.000000	0.000000
Pbr_lncRNA1274	-	Chr15	-	18030089	18031338	0.000000	0.000000	0.000000
Pbr_lncRNA1120	-	Chr15	+	18017991	18021254	31.493956	134.659103	366.034882
Pbr_lncRNA1278	-	Chr15	-	18114241	18121641	2.895036	12.378340	33.647221
Pbr_lncRNA1279	-	Chr15	-	18268189	18271094	0.329745	1.409895	3.832423
Pbr_lncRNA1280	-	Chr15	-	18384205	18399694	6.967972	37.205208	101.132446
Pbr_lncRNA1122	-	Chr15	+	18490793	18491276	2.427709	10.380186	28.215767
Pbr_lncRNA1121	-	Chr15	+	18488497	18490012	0.947431	4.050938	11.011395
Pbr_lncRNA1281	-	Chr15	-	18583190	18588071	1.467669	11.824041	32.140507
Pbr_lncRNA1275	-	Chr15	-	18033805	18036183	1605.316650	6877.848145	18695.599609
Pbr_lncRNA1276	-	Chr15	-	18047969	18048678	0.000000	0.000000	0.000000
Pbr_lncRNA1277	-	Chr15	-	18049897	18055161	443.901306	7362.155762	20012.058594
Pbr_lncRNA1123	-	Chr15	+	18901875	18908988	0.042148	0.180213	0.489860
Pbr_lncRNA1124	-	Chr15	+	18903468	18911159	1.318645	9.398144	25.546350
Pbr_lncRNA1282	-	Chr15	-	18927937	18928815	0.954429	4.080863	11.092741
Pbr_lncRNA1125	-	Chr15	+	18957868	18964212	0.000000	0.000000	0.000000
Pbr_lncRNA1284	-	Chr15	-	19084838	19085962	0.000000	0.000000	0.000000
Pbr_lncRNA1285	-	Chr15	-	19171822	19173334	3.373623	14.582427	39.638443
Pbr_lncRNA1286	-	Chr15	-	19234770	19235558	1.470117	6.285797	17.086266
Pbr_lncRNA1126	-	Chr15	+	19887222	19887798	1.360208	5.815858	15.808861
Pbr_lncRNA1127	-	Chr15	+	20026489	20027365	0.961369	4.110537	11.173400
Pbr_lncRNA1288	-	Chr15	-	20459353	20460106	0.327684	1.401083	3.808470
Pbr_lncRNA1289	-	Chr15	-	20483322	20494430	2.569354	10.985818	29.862020
Pbr_lncRNA1131	-	Chr15	+	20565700	20567894	0.725028	3.100011	8.426555
Pbr_lncRNA1290	-	Chr15	-	20565762	20567897	0.000000	0.000000	0.000000
Pbr_lncRNA1283	-	Chr15	-	19018554	19026353	120.251923	520.726501	1415.456299
Pbr_lncRNA1291	-	Chr15	-	20964046	20964641	2.172748	9.290045	25.252512
Pbr_lncRNA1293	-	Chr15	-	20990786	20991311	0.000000	0.000000	0.000000
Pbr_lncRNA1128	-	Chr15	+	20367825	20372177	21.535507	108.837860	295.846710
Pbr_lncRNA1294	-	Chr15	-	21739289	21740534	6.634695	28.368046	77.110977
Pbr_lncRNA1133	-	Chr15	+	22168236	22169207	16.703249	71.418289	194.131607
Pbr_lncRNA1135	-	Chr15	+	22569126	22571767	0.110154	0.470987	1.280252
Pbr_lncRNA1296	-	Chr15	-	22658308	22659084	1.052736	4.501196	12.235303
Pbr_lncRNA1297	-	Chr15	-	22878971	22879250	4.024321	17.206839	46.772205
Pbr_lncRNA1298	-	Chr15	-	23176792	23177915	1.603222	6.854916	18.633263
Pbr_lncRNA1137	-	Chr15	+	23420561	23426504	0.044028	0.293767	0.798528
Pbr_lncRNA1299	-	Chr15	-	23357997	23365795	9.208791	88.652298	240.977631
Pbr_lncRNA1300	-	Chr15	-	23505542	23514278	0.000000	0.000000	0.000000
Pbr_lncRNA1138	-	Chr15	+	23732422	23733512	0.000000	0.000000	0.000000
Pbr_lncRNA1139	-	Chr15	+	23833607	23834557	2.102835	8.991117	24.439957
Pbr_lncRNA1301	-	Chr15	-	23903258	23903738	2.170618	9.280938	25.227757
Pbr_lncRNA1303	-	Chr15	-	24039303	24039947	3.724506	17.573826	47.769764
Pbr_lncRNA1304	-	Chr15	-	24062493	24063310	2.417082	10.334747	28.092257
Pbr_lncRNA1305	-	Chr15	-	24065591	24067179	0.000000	0.000000	0.000000
Pbr_lncRNA1140	-	Chr15	+	24141456	24142929	90.244034	396.894135	1078.850952
Pbr_lncRNA1307	-	Chr15	-	24437705	24440216	12.736916	54.459385	148.033340
Pbr_lncRNA1306	-	Chr15	-	24379361	24382943	26.663536	193.078171	524.831604
Pbr_lncRNA1302	-	Chr15	-	23947465	23961391	8.731113	79.447044	215.955627
Pbr_lncRNA1141	-	Chr15	+	24617067	24618685	0.000000	0.000000	0.000000
Pbr_lncRNA1142	-	Chr15	+	24662269	24662913	0.894071	3.822790	10.391237
Pbr_lncRNA1145	-	Chr15	+	25278798	25285512	0.000000	0.000000	0.000000
Pbr_lncRNA1308	-	Chr15	-	24572199	24584360	1026.932495	5990.929688	16284.747070
Pbr_lncRNA1309	-	Chr15	-	24698890	24699789	0.000000	0.000000	0.000000
Pbr_lncRNA1143	-	Chr15	+	24782504	24802234	0.450531	1.926341	5.236245
Pbr_lncRNA1144	-	Chr15	+	24800234	24801013	0.000000	0.000000	0.000000
Pbr_lncRNA1310	-	Chr15	-	24901209	24901516	0.000000	0.000000	0.000000
Pbr_lncRNA1311	-	Chr15	-	24985473	24985964	1.951181	8.342689	22.677376
Pbr_lncRNA1312	-	Chr15	-	25002957	25003256	0.000000	0.000000	0.000000
Pbr_lncRNA1146	-	Chr15	+	26139056	26139707	81.947144	350.382385	952.421204
Pbr_lncRNA1313	-	Chr15	-	26411692	26413094	1.175657	5.026771	13.663938
Pbr_lncRNA1147	-	Chr15	+	26440946	26442214	0.294407	1.258800	3.421711
Pbr_lncRNA1148	-	Chr15	+	26479487	26480714	0.000000	0.000000	0.000000
Pbr_lncRNA1315	-	Chr15	-	27630494	27631385	0.000000	0.000000	0.000000
Pbr_lncRNA1316	-	Chr15	-	27819091	27822325	0.000000	0.000000	0.000000
Pbr_lncRNA1150	-	Chr15	+	27773885	27811702	0.083734	0.358022	0.973189
Pbr_lncRNA1151	-	Chr15	+	27987164	27988612	3.999261	17.099689	46.480949
Pbr_lncRNA1319	-	Chr15	-	28402481	28410116	0.148447	0.634717	1.725308
Pbr_lncRNA1320	-	Chr15	-	28685243	28688154	11.021476	48.416401	131.607086
Pbr_lncRNA1321	-	Chr15	-	28718257	28721085	6.760033	29.448330	80.047440
Pbr_lncRNA1153	-	Chr15	+	29576004	29582794	0.000000	0.000000	0.000000
Pbr_lncRNA1154	-	Chr15	+	29576382	29583788	0.065438	0.646009	1.756003
Pbr_lncRNA1155	-	Chr15	+	29578030	29584769	0.000000	0.000000	0.000000
Pbr_lncRNA1156	-	Chr15	+	29578462	29585002	0.000000	0.000000	0.000000
Pbr_lncRNA1157	-	Chr15	+	29579539	29586275	0.040442	0.285498	0.776050
Pbr_lncRNA1325	-	Chr15	-	29818295	29832358	0.000000	0.000000	0.000000
Pbr_lncRNA1326	-	Chr15	-	29965801	29973500	0.116100	0.496410	1.349359
Pbr_lncRNA1152	-	Chr15	+	28863670	28864145	0.000000	0.000000	0.000000
Pbr_lncRNA1322	-	Chr15	-	29016282	29037656	0.000000	0.000000	0.000000
Pbr_lncRNA1323	-	Chr15	-	29028274	29030732	0.000000	0.000000	0.000000
Pbr_lncRNA1159	-	Chr15	+	30096678	30097340	0.000000	0.000000	0.000000
Pbr_lncRNA1327	-	Chr15	-	30099784	30101654	0.690505	3.617800	9.834025
Pbr_lncRNA1328	-	Chr15	-	30119856	30123817	0.445685	3.201478	8.702365
Pbr_lncRNA1329	-	Chr15	-	30703412	30705643	1.847813	7.900716	21.475994
Pbr_lncRNA1330	-	Chr15	-	30705827	30717597	0.090111	0.385289	1.047305
Pbr_lncRNA1160	-	Chr15	+	30963684	30965086	0.000000	0.000000	0.000000
Pbr_lncRNA1161	-	Chr15	+	31162134	31164105	0.622768	2.662777	7.238049
Pbr_lncRNA1332	-	Chr15	-	31236493	31239042	0.515453	2.203929	5.990793
Pbr_lncRNA1334	-	Chr15	-	31345473	31346260	0.000000	0.000000	0.000000
Pbr_lncRNA1333	-	Chr15	-	31312752	31323681	1.675438	7.163691	19.472584
Pbr_lncRNA1162	-	Chr15	+	31539960	31540423	0.000000	0.000000	0.000000
Pbr_lncRNA1336	-	Chr15	-	31690222	31702340	0.000000	0.000000	0.000000
Pbr_lncRNA1337	-	Chr15	-	31827895	31835976	0.000000	0.000000	0.000000
Pbr_lncRNA1165	-	Chr15	+	32491236	32492285	0.000000	0.000000	0.000000
Pbr_lncRNA1166	-	Chr15	+	32558412	32561511	2.948025	22.524904	61.227955
Pbr_lncRNA1340	-	Chr15	-	32789332	32789995	0.990747	4.236149	11.514843
Pbr_lncRNA1341	-	Chr15	-	32848272	32860427	0.003139	0.109450	0.297510
Pbr_lncRNA1343	-	Chr15	-	32881281	32883950	0.000000	0.000000	0.000000
Pbr_lncRNA1169	-	Chr15	+	34437069	34437991	1.315888	5.626359	15.293756
Pbr_lncRNA1168	-	Chr15	+	34423291	34427096	0.000000	0.000000	0.000000
Pbr_lncRNA1345	-	Chr15	-	34679944	34682404	0.089013	0.730347	1.985254
Pbr_lncRNA1346	-	Chr15	-	34867668	34868862	41.736549	178.453461	485.078217
Pbr_lncRNA1347	-	Chr15	-	35000151	35007786	0.444682	1.901332	5.168265
Pbr_lncRNA1348	-	Chr15	-	35109299	35111399	1.511449	6.771484	18.406475
Pbr_lncRNA1349	-	Chr15	-	35470680	35471607	1.073273	4.589006	12.473991
Pbr_lncRNA1171	-	Chr15	+	35662465	35663037	0.645386	2.759485	7.500924
Pbr_lncRNA1172	-	Chr15	+	35869336	35872437	27.676094	253.062943	687.884155
Pbr_lncRNA1175	-	Chr15	+	36072998	36073576	0.000000	0.000000	0.000000
Pbr_lncRNA1174	-	Chr15	+	36069307	36069817	0.000000	0.000000	0.000000
Pbr_lncRNA1351	-	Chr15	-	36179144	36184657	0.201396	0.861111	2.340702
Pbr_lncRNA1176	-	Chr15	+	36185687	36189755	0.000000	0.000000	0.000000
Pbr_lncRNA1352	-	Chr15	-	36329156	36329712	0.000000	0.000000	0.000000
Pbr_lncRNA1177	-	Chr15	+	36356807	36357284	0.000000	0.000000	0.000000
Pbr_lncRNA1353	-	Chr15	-	36668477	36671309	7.005042	40.285843	109.506340
Pbr_lncRNA1354	-	Chr15	-	36799267	36799872	0.000000	0.000000	0.000000
Pbr_lncRNA1179	-	Chr15	+	36801164	36801477	0.000000	0.000000	0.000000
Pbr_lncRNA1180	-	Chr15	+	36917549	36919869	0.000000	0.000000	0.000000
Pbr_lncRNA1356	-	Chr15	-	37048694	37049597	0.000000	0.000000	0.000000
Pbr_lncRNA1181	-	Chr15	+	37118805	37119960	1.554596	6.647005	18.068113
Pbr_lncRNA1182	-	Chr15	+	37120041	37122387	0.000000	0.000000	0.000000
Pbr_lncRNA1357	-	Chr15	-	37471299	37473097	0.000000	0.000000	0.000000
Pbr_lncRNA1183	-	Chr15	+	37637095	37638163	0.685540	4.527877	12.307826
Pbr_lncRNA1359	-	Chr15	-	38212002	38214401	14.772569	63.163254	171.692474
Pbr_lncRNA1360	-	Chr15	-	38318356	38322884	0.000000	0.000000	0.000000
Pbr_lncRNA1361	-	Chr15	-	38449652	38450814	3.095437	13.729889	37.321045
Pbr_lncRNA1185	-	Chr15	+	38637996	38639270	2.028288	8.672375	23.573542
Pbr_lncRNA1362	-	Chr15	-	38687556	38690997	3.538239	15.128491	41.122776
Pbr_lncRNA1363	-	Chr15	-	38828704	38833672	0.247880	3.532880	9.603193
Pbr_lncRNA1186	-	Chr15	+	38892933	38896387	4.445199	22.508474	61.183289
Pbr_lncRNA1364	-	Chr15	-	39084830	39086465	0.000000	0.000000	0.000000
Pbr_lncRNA1187	-	Chr15	+	39182571	39183429	0.000000	0.000000	0.000000
Pbr_lncRNA1188	-	Chr15	+	39219846	39224797	0.000000	0.000000	0.000000
Pbr_lncRNA1189	-	Chr15	+	39592565	39593008	0.000000	0.000000	0.000000
Pbr_lncRNA1365	-	Chr15	-	39789187	39794453	3.429360	14.662955	39.857342
Pbr_lncRNA1191	-	Chr15	+	40000915	40002262	0.000000	0.000000	0.000000
Pbr_lncRNA1367	-	Chr15	-	39984691	39992560	0.000000	0.000000	0.000000
Pbr_lncRNA1368	-	Chr15	-	39985725	39993529	0.000000	0.000000	0.000000
Pbr_lncRNA1369	-	Chr15	-	40131445	40131995	0.629333	2.690847	7.314350
Pbr_lncRNA1371	-	Chr15	-	40227299	40227663	0.000000	0.000000	0.000000
Pbr_lncRNA1370	-	Chr15	-	40233325	40240541	0.215779	0.922609	2.507867
Pbr_lncRNA1192	-	Chr15	+	40146316	40147295	0.656273	5.186508	14.098139
Pbr_lncRNA1193	-	Chr15	+	40151420	40154483	9.825841	71.317947	193.858856
Pbr_lncRNA1195	-	Chr15	+	40924413	40927369	2.703432	18.707411	50.851105
Pbr_lncRNA1197	-	Chr15	+	40961730	40965455	0.000000	0.000000	0.000000
Pbr_lncRNA1198	-	Chr15	+	40964296	40964919	0.000000	0.000000	0.000000
Pbr_lncRNA1372	-	Chr15	-	41047648	41048320	1.235530	5.282771	14.359805
Pbr_lncRNA1194	-	Chr15	+	40776840	40779418	7.620342	32.582386	88.566544
Pbr_lncRNA1373	-	Chr15	-	41120465	41124657	3.450243	19.757677	53.705982
Pbr_lncRNA1374	-	Chr15	-	41261000	41262261	0.000000	0.000000	0.000000
Pbr_lncRNA1199	-	Chr15	+	41313192	41315552	0.052570	0.224774	0.610989
Pbr_lncRNA1200	-	Chr15	+	41575995	41579928	1.042986	4.509944	12.259082
Pbr_lncRNA1202	-	Chr15	+	41765669	41765972	0.923179	3.947244	10.729529
Pbr_lncRNA1201	-	Chr15	+	41597459	41610962	3.409893	17.660795	48.006168
Pbr_lncRNA1375	-	Chr15	-	42119025	42123010	0.037332	1.254990	3.411356
Pbr_lncRNA1377	-	Chr15	-	42173920	42174792	0.304245	1.300864	3.536052
Pbr_lncRNA1203	-	Chr15	+	42203583	42206323	2.740045	17.234852	46.848354
Pbr_lncRNA1378	-	Chr15	-	42490980	42492334	20.603350	88.093987	239.460052
Pbr_lncRNA1350	-	Chr15	-	35542736	35594984	10.027374	93.951797	255.382950
Pbr_lncRNA1170	-	Chr15	+	35562244	35565185	0.421596	1.802623	4.899951
Pbr_lncRNA1204	-	Chr15	+	42766693	42767489	0.515699	2.204981	5.993652
Pbr_lncRNA1207	-	Chr15	+	43340364	43343109	153.749176	657.387146	1786.932007
Pbr_lncRNA1380	-	Chr15	-	43464810	43465541	5.481281	32.144161	87.375343
Pbr_lncRNA1819	-	Chr2	-	33362	39474	0.000000	0.000000	0.000000
Pbr_lncRNA1820	-	Chr2	-	152565	153061	0.000000	0.000000	0.000000
Pbr_lncRNA1822	-	Chr2	-	288842	290564	0.000000	0.000000	0.000000
Pbr_lncRNA1823	-	Chr2	-	443489	444147	0.652170	2.788491	7.579771
Pbr_lncRNA1824	-	Chr2	-	444959	455556	0.065001	1.854637	5.041337
Pbr_lncRNA1713	-	Chr2	+	459683	462001	0.147649	1.486793	4.041452
Pbr_lncRNA1716	-	Chr2	+	1378715	1380428	2.463254	10.532166	28.628885
Pbr_lncRNA1825	-	Chr2	-	1763459	1764959	4.227752	18.076651	49.136559
Pbr_lncRNA1718	-	Chr2	+	2052473	2052736	0.000000	0.000000	0.000000
Pbr_lncRNA1826	-	Chr2	-	2074286	2074735	0.726694	3.359534	9.131998
Pbr_lncRNA1719	-	Chr2	+	2098302	2098868	2.175698	9.302658	25.286798
Pbr_lncRNA1721	-	Chr2	+	2215441	2221562	0.000000	0.000000	0.000000
Pbr_lncRNA1827	-	Chr2	-	2311302	2319438	0.348228	2.840351	7.720738
Pbr_lncRNA1828	-	Chr2	-	2312693	2320417	0.000000	0.000000	0.000000
Pbr_lncRNA1829	-	Chr2	-	2312901	2320662	0.000000	0.000000	0.000000
Pbr_lncRNA1830	-	Chr2	-	2313515	2321292	0.000000	0.000000	0.000000
Pbr_lncRNA1723	-	Chr2	+	2378194	2378835	0.239902	1.025752	2.788233
Pbr_lncRNA1722	-	Chr2	+	2337725	2366380	0.000000	0.000000	0.000000
Pbr_lncRNA1831	-	Chr2	-	2579201	2626321	0.000000	0.000000	0.000000
Pbr_lncRNA1832	-	Chr2	-	2851900	2858953	0.000000	0.000000	0.000000
Pbr_lncRNA1724	-	Chr2	+	3007955	3008407	0.000000	0.000000	0.000000
Pbr_lncRNA1833	-	Chr2	-	3232762	3235042	0.700042	2.993178	8.136157
Pbr_lncRNA1834	-	Chr2	-	3238945	3239969	0.000000	0.000000	0.000000
Pbr_lncRNA1835	-	Chr2	-	3240233	3243403	1.671229	9.208507	25.030874
Pbr_lncRNA1726	-	Chr2	+	3451881	3459903	1.392207	5.952676	16.180765
Pbr_lncRNA1837	-	Chr2	-	3573430	3574421	0.209778	0.910000	2.473592
Pbr_lncRNA1727	-	Chr2	+	3599863	3600763	2.145594	9.173942	24.936918
Pbr_lncRNA1839	-	Chr2	-	3714759	3717255	3.294776	14.087518	38.293167
Pbr_lncRNA1840	-	Chr2	-	3927858	3930299	0.136051	0.581715	1.581237
Pbr_lncRNA1841	-	Chr2	-	3934034	3935371	0.683579	2.922787	7.944818
Pbr_lncRNA1842	-	Chr2	-	4006625	4018166	0.000000	0.000000	0.000000
Pbr_lncRNA1728	-	Chr2	+	4017250	4029882	0.000000	0.000000	0.000000
Pbr_lncRNA1729	-	Chr2	+	4021865	4034414	0.000000	0.000000	0.000000
Pbr_lncRNA1730	-	Chr2	+	4231300	4232468	0.000000	0.000000	0.000000
Pbr_lncRNA1843	-	Chr2	-	4249251	4250718	1.459891	6.242074	16.967415
Pbr_lncRNA1844	-	Chr2	-	4478402	4485342	0.257715	2.065139	5.613530
Pbr_lncRNA1845	-	Chr2	-	4479359	4485824	1.284052	6.745487	18.335812
Pbr_lncRNA1846	-	Chr2	-	4591212	4594875	0.000000	0.000000	0.000000
Pbr_lncRNA1847	-	Chr2	-	4825305	4827511	2.667973	11.407485	31.008207
Pbr_lncRNA1731	-	Chr2	+	4992616	4995488	2.801548	11.978613	32.560669
Pbr_lncRNA1849	-	Chr2	-	5010579	5013791	0.000000	0.000000	0.000000
Pbr_lncRNA1732	-	Chr2	+	5358057	5361631	0.000000	0.000000	0.000000
Pbr_lncRNA1734	-	Chr2	+	5386571	5387525	1.657428	7.086685	19.263266
Pbr_lncRNA1733	-	Chr2	+	5373947	5376339	10.911029	46.652420	126.812172
Pbr_lncRNA1850	-	Chr2	-	5424827	5428619	19.480759	107.202850	291.402405
Pbr_lncRNA1736	-	Chr2	+	5572933	5574407	1.807697	7.729192	21.009750
Pbr_lncRNA1851	-	Chr2	-	5573640	5574513	0.000000	0.000000	0.000000
Pbr_lncRNA1852	-	Chr2	-	5685207	5685754	0.873925	3.736652	10.157092
Pbr_lncRNA1737	-	Chr2	+	5720312	5721223	9.152069	39.131611	106.368866
Pbr_lncRNA1738	-	Chr2	+	6061451	6062716	1.051988	6.099260	16.579216
Pbr_lncRNA1853	-	Chr2	-	6077902	6078585	0.000000	0.000000	0.000000
