Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Pbr_lncRNA1074	-	Chr15	+	5829518	5829983	0.000000	0.000000	0.000000
Pbr_lncRNA1229	-	Chr15	-	5800324	5808291	1.164727	110.735519	256.552795
Pbr_lncRNA1230	-	Chr15	-	5970368	5970762	0.000000	0.000000	0.000000
Pbr_lncRNA1075	-	Chr15	+	6078893	6083797	0.000000	0.000000	0.000000
Pbr_lncRNA1076	-	Chr15	+	6090352	6090638	0.000000	0.000000	0.000000
Pbr_lncRNA1078	-	Chr15	+	7053973	7054764	0.311623	1.930557	4.472726
Pbr_lncRNA1231	-	Chr15	-	7146891	7147632	2.244597	13.905653	32.216709
Pbr_lncRNA1232	-	Chr15	-	7176934	7181507	6.749155	51.291443	118.832352
Pbr_lncRNA1233	-	Chr15	-	7335721	7337957	2.289141	29.701662	68.813004
Pbr_lncRNA1234	-	Chr15	-	7353927	7354451	0.000000	0.000000	0.000000
Pbr_lncRNA1079	-	Chr15	+	7354108	7354505	0.000000	0.000000	0.000000
Pbr_lncRNA1081	-	Chr15	+	7923803	7924104	0.000000	0.000000	0.000000
Pbr_lncRNA1237	-	Chr15	-	8317858	8319129	0.310760	1.925210	4.460339
Pbr_lncRNA1082	-	Chr15	+	8342796	8343301	0.000000	0.000000	0.000000
Pbr_lncRNA1238	-	Chr15	-	8619530	8626247	0.000000	0.000000	0.000000
Pbr_lncRNA1239	-	Chr15	-	8623380	8625874	0.000000	0.000000	0.000000
Pbr_lncRNA1240	-	Chr15	-	8624061	8625071	0.257925	3.343389	7.745986
Pbr_lncRNA1085	-	Chr15	+	9057687	9063444	11.084347	68.669373	159.093674
Pbr_lncRNA1242	-	Chr15	-	9256895	9258878	2.115633	13.106699	30.365686
Pbr_lncRNA1087	-	Chr15	+	9695742	9696067	0.503383	3.118541	7.225058
Pbr_lncRNA1089	-	Chr15	+	9766720	9768441	4.804645	67.221863	155.740051
Pbr_lncRNA1090	-	Chr15	+	9788497	9791415	7.251694	44.925446	104.083572
Pbr_lncRNA1243	-	Chr15	-	10064737	10065310	0.000000	0.000000	0.000000
Pbr_lncRNA1091	-	Chr15	+	10680488	10682113	0.986447	6.111204	14.158477
Pbr_lncRNA1092	-	Chr15	+	10771160	10774826	0.000000	0.000000	0.000000
Pbr_lncRNA1093	-	Chr15	+	10845759	10846752	1.517772	9.402850	21.784586
Pbr_lncRNA1245	-	Chr15	-	10957330	10958380	0.235216	1.457202	3.376056
Pbr_lncRNA1247	-	Chr15	-	10962667	10963678	0.000000	0.000000	0.000000
Pbr_lncRNA1246	-	Chr15	-	10959416	10960339	1.192347	7.386788	17.113760
Pbr_lncRNA1094	-	Chr15	+	11155371	11158090	1.260395	7.808357	18.090454
Pbr_lncRNA1095	-	Chr15	+	11313965	11314677	3.689877	24.058323	55.738483
Pbr_lncRNA1096	-	Chr15	+	11315764	11320202	0.000000	0.000000	0.000000
Pbr_lncRNA1097	-	Chr15	+	11505967	11506560	0.000000	0.000000	0.000000
Pbr_lncRNA1248	-	Chr15	-	11705937	11740274	0.091261	6.755891	15.652094
Pbr_lncRNA1249	-	Chr15	-	11712891	11715385	0.000000	0.000000	0.000000
Pbr_lncRNA1250	-	Chr15	-	11726042	11736724	0.218436	1.353247	3.135213
Pbr_lncRNA1255	-	Chr15	-	12310128	12311539	0.762639	4.724676	10.946160
Pbr_lncRNA1105	-	Chr15	+	12533691	12534536	0.805564	4.990603	11.562263
Pbr_lncRNA1099	-	Chr15	+	11816875	11817349	1485.755127	9204.500977	21325.048828
Pbr_lncRNA1252	-	Chr15	-	11869599	11872444	0.000000	0.000000	0.000000
Pbr_lncRNA1251	-	Chr15	-	11873190	11877618	0.652484	6.487393	15.030035
Pbr_lncRNA1100	-	Chr15	+	11879979	11884901	0.000000	0.000000	0.000000
Pbr_lncRNA1101	-	Chr15	+	11887750	11888149	0.000000	0.000000	0.000000
Pbr_lncRNA1102	-	Chr15	+	12116672	12118347	1.367524	19.247715	44.593231
Pbr_lncRNA1253	-	Chr15	-	12170463	12172750	29.216919	181.003693	419.350525
Pbr_lncRNA1254	-	Chr15	-	12176033	12177395	0.000000	0.000000	0.000000
Pbr_lncRNA1103	-	Chr15	+	12177876	12179776	0.641200	3.972341	9.203146
Pbr_lncRNA1104	-	Chr15	+	12197533	12197998	0.000000	0.000000	0.000000
Pbr_lncRNA1106	-	Chr15	+	12719457	12721515	8.287740	67.795631	157.069366
Pbr_lncRNA1257	-	Chr15	-	13046936	13047483	0.000000	0.000000	0.000000
Pbr_lncRNA1109	-	Chr15	+	13591083	13593225	20.039087	124.145493	287.621094
Pbr_lncRNA1260	-	Chr15	-	13817413	13817880	1.070045	6.629107	15.358359
Pbr_lncRNA1259	-	Chr15	-	13792500	13800647	1.106127	16.894054	39.140251
Pbr_lncRNA1112	-	Chr15	+	14088157	14088444	1.173088	7.267476	16.837336
Pbr_lncRNA1110	-	Chr15	+	13889889	13892127	7.291509	53.033089	122.867409
Pbr_lncRNA1263	-	Chr15	-	14331305	14331930	7.982484	50.689137	117.436935
Pbr_lncRNA1261	-	Chr15	-	14299655	14300213	0.000000	0.000000	0.000000
Pbr_lncRNA1262	-	Chr15	-	14302765	14304635	2.775851	17.196859	39.841797
Pbr_lncRNA1264	-	Chr15	-	14757153	14758043	0.614909	3.849150	8.917736
Pbr_lncRNA1113	-	Chr15	+	15328003	15346437	5.735032	86.933121	201.407227
Pbr_lncRNA1265	-	Chr15	-	15725349	15728232	7.609155	47.139977	109.214211
Pbr_lncRNA1266	-	Chr15	-	16040190	16042097	0.000000	0.000000	0.000000
Pbr_lncRNA1267	-	Chr15	-	16123675	16125308	0.600697	3.721418	8.621806
Pbr_lncRNA1268	-	Chr15	-	16599660	16602257	5.342533	33.097885	76.681396
Pbr_lncRNA1269	-	Chr15	-	16692972	16699161	1.223299	17.452787	40.434734
Pbr_lncRNA1117	-	Chr15	+	17620708	17622887	0.000000	0.000000	0.000000
Pbr_lncRNA1118	-	Chr15	+	17768244	17769533	0.411982	2.552297	5.913179
Pbr_lncRNA1119	-	Chr15	+	17797402	17798174	0.851025	5.272242	12.214765
Pbr_lncRNA1271	-	Chr15	-	17797617	17798242	0.000000	0.000000	0.000000
Pbr_lncRNA1272	-	Chr15	-	18006098	18009097	5.730602	35.502033	82.251350
Pbr_lncRNA1273	-	Chr15	-	18026970	18029519	3.129600	19.388393	44.919159
Pbr_lncRNA1120	-	Chr15	+	18017991	18021254	43.798359	271.338104	628.637939
Pbr_lncRNA1278	-	Chr15	-	18114241	18121641	0.426737	2.643707	6.124958
Pbr_lncRNA1279	-	Chr15	-	18268189	18271094	0.000000	0.000000	0.000000
Pbr_lncRNA1280	-	Chr15	-	18384205	18399694	0.590567	4.500721	10.427299
Pbr_lncRNA1121	-	Chr15	+	18488497	18490012	0.000000	0.000000	0.000000
Pbr_lncRNA1282	-	Chr15	-	18927937	18928815	0.000000	0.000000	0.000000
Pbr_lncRNA1123	-	Chr15	+	18901875	18908988	0.000000	0.000000	0.000000
Pbr_lncRNA1124	-	Chr15	+	18903468	18911159	0.125126	3.442889	7.976509
Pbr_lncRNA1125	-	Chr15	+	18957868	18964212	0.000000	0.000000	0.000000
Pbr_lncRNA1274	-	Chr15	-	18030089	18031338	3.775370	25.867369	59.929691
Pbr_lncRNA1275	-	Chr15	-	18033805	18036183	919.848694	10386.666016	24063.896484
Pbr_lncRNA1276	-	Chr15	-	18047969	18048678	0.000000	0.000000	0.000000
Pbr_lncRNA1277	-	Chr15	-	18049897	18055161	421.162231	10601.094727	24560.685547
Pbr_lncRNA1283	-	Chr15	-	19018554	19026353	106.459236	668.292358	1548.304199
Pbr_lncRNA1285	-	Chr15	-	19171822	19173334	0.000000	0.000000	0.000000
Pbr_lncRNA1286	-	Chr15	-	19234770	19235558	0.154282	0.955803	2.214410
Pbr_lncRNA1126	-	Chr15	+	19887222	19887798	1.727805	10.704041	24.799191
Pbr_lncRNA1130	-	Chr15	+	20504500	20505596	0.646621	4.005925	9.280953
Pbr_lncRNA1288	-	Chr15	-	20459353	20460106	0.000000	0.000000	0.000000
Pbr_lncRNA1291	-	Chr15	-	20964046	20964641	1.173629	7.270828	16.845100
Pbr_lncRNA1128	-	Chr15	+	20367825	20372177	7.137472	76.664650	177.617172
Pbr_lncRNA1294	-	Chr15	-	21739289	21740534	5.677171	35.171021	81.484451
Pbr_lncRNA1133	-	Chr15	+	22168236	22169207	2.882584	17.858089	41.373737
Pbr_lncRNA1135	-	Chr15	+	22569126	22571767	0.000000	0.000000	0.000000
Pbr_lncRNA1296	-	Chr15	-	22658308	22659084	0.000000	0.000000	0.000000
Pbr_lncRNA1136	-	Chr15	+	23418755	23420494	0.143004	0.885934	2.052537
Pbr_lncRNA1137	-	Chr15	+	23420561	23426504	0.332308	8.225143	19.056067
Pbr_lncRNA1300	-	Chr15	-	23505542	23514278	0.196824	1.382433	3.202830
Pbr_lncRNA1299	-	Chr15	-	23357997	23365795	25.318447	359.147217	832.074646
Pbr_lncRNA1138	-	Chr15	+	23732422	23733512	0.000000	0.000000	0.000000
Pbr_lncRNA1139	-	Chr15	+	23833607	23834557	7.109467	44.044334	102.042206
Pbr_lncRNA1303	-	Chr15	-	24039303	24039947	6.113386	40.987320	94.959702
Pbr_lncRNA1304	-	Chr15	-	24062493	24063310	2.396379	14.845966	34.395237
Pbr_lncRNA1305	-	Chr15	-	24065591	24067179	0.750140	4.647243	10.766762
Pbr_lncRNA1140	-	Chr15	+	24141456	24142929	85.916595	544.346313	1261.145142
Pbr_lncRNA1307	-	Chr15	-	24437705	24440216	15.678937	97.133621	225.039825
Pbr_lncRNA1306	-	Chr15	-	24379361	24382943	35.447590	401.956268	931.254883
Pbr_lncRNA1302	-	Chr15	-	23947465	23961391	8.964270	99.791687	231.198029
Pbr_lncRNA1141	-	Chr15	+	24617067	24618685	0.000000	0.000000	0.000000
Pbr_lncRNA1145	-	Chr15	+	25278798	25285512	0.000000	0.000000	0.000000
Pbr_lncRNA1142	-	Chr15	+	24662269	24662913	0.393501	2.437804	5.647921
Pbr_lncRNA1309	-	Chr15	-	24698890	24699789	0.000000	0.000000	0.000000
Pbr_lncRNA1143	-	Chr15	+	24782504	24802234	0.000000	0.000000	0.000000
Pbr_lncRNA1144	-	Chr15	+	24800234	24801013	0.000000	0.000000	0.000000
Pbr_lncRNA1310	-	Chr15	-	24901209	24901516	0.000000	0.000000	0.000000
Pbr_lncRNA1311	-	Chr15	-	24985473	24985964	0.000000	0.000000	0.000000
Pbr_lncRNA1312	-	Chr15	-	25002957	25003256	0.000000	0.000000	0.000000
Pbr_lncRNA1308	-	Chr15	-	24572199	24584360	1627.401611	13755.984375	31869.953125
Pbr_lncRNA1146	-	Chr15	+	26139056	26139707	73.908493	457.875458	1060.808838
Pbr_lncRNA1313	-	Chr15	-	26411692	26413094	0.000000	0.000000	0.000000
Pbr_lncRNA1147	-	Chr15	+	26440946	26442214	0.000000	0.000000	0.000000
Pbr_lncRNA1148	-	Chr15	+	26479487	26480714	0.797656	4.941612	11.448759
Pbr_lncRNA1314	-	Chr15	-	27350175	27350749	0.000000	0.000000	0.000000
Pbr_lncRNA1315	-	Chr15	-	27630494	27631385	0.000000	0.000000	0.000000
Pbr_lncRNA1316	-	Chr15	-	27819091	27822325	0.000000	0.000000	0.000000
Pbr_lncRNA1150	-	Chr15	+	27773885	27811702	0.000000	0.000000	0.000000
Pbr_lncRNA1151	-	Chr15	+	27987164	27988612	2.797828	17.333010	40.157234
Pbr_lncRNA1319	-	Chr15	-	28402481	28410116	0.154348	0.956212	2.215357
Pbr_lncRNA1320	-	Chr15	-	28685243	28688154	18.609137	118.446838	274.418396
Pbr_lncRNA1321	-	Chr15	-	28718257	28721085	1.785868	11.063750	25.632568
Pbr_lncRNA1324	-	Chr15	-	29336319	29336802	0.304873	1.888739	4.375843
Pbr_lncRNA1325	-	Chr15	-	29818295	29832358	0.000000	0.000000	0.000000
Pbr_lncRNA1153	-	Chr15	+	29576004	29582794	0.479260	2.969096	6.878820
Pbr_lncRNA1154	-	Chr15	+	29576382	29583788	0.655187	7.781160	18.027443
Pbr_lncRNA1155	-	Chr15	+	29578030	29584769	0.000000	0.000000	0.000000
Pbr_lncRNA1156	-	Chr15	+	29578462	29585002	0.000000	0.000000	0.000000
Pbr_lncRNA1157	-	Chr15	+	29579539	29586275	1.208940	15.089561	34.959595
Pbr_lncRNA1326	-	Chr15	-	29965801	29973500	0.188937	1.170496	2.711813
Pbr_lncRNA1322	-	Chr15	-	29016282	29037656	0.000000	0.000000	0.000000
Pbr_lncRNA1323	-	Chr15	-	29028274	29030732	0.170396	1.055632	2.445694
Pbr_lncRNA1327	-	Chr15	-	30099784	30101654	0.000000	0.000000	0.000000
Pbr_lncRNA1159	-	Chr15	+	30096678	30097340	1.864262	11.549414	26.757759
Pbr_lncRNA1328	-	Chr15	-	30119856	30123817	0.366964	3.479385	8.061063
Pbr_lncRNA1330	-	Chr15	-	30705827	30717597	0.000000	0.000000	0.000000
Pbr_lncRNA1160	-	Chr15	+	30963684	30965086	0.000000	0.000000	0.000000
Pbr_lncRNA1161	-	Chr15	+	31162134	31164105	1.669516	10.342930	23.962568
Pbr_lncRNA1331	-	Chr15	-	31225463	31226088	2.074198	12.850002	29.770971
Pbr_lncRNA1332	-	Chr15	-	31236493	31239042	0.529785	3.282106	7.604006
Pbr_lncRNA1334	-	Chr15	-	31345473	31346260	0.832613	5.158176	11.950497
Pbr_lncRNA1333	-	Chr15	-	31312752	31323681	0.000000	0.000000	0.000000
Pbr_lncRNA1336	-	Chr15	-	31690222	31702340	0.000000	0.000000	0.000000
Pbr_lncRNA1338	-	Chr15	-	32138586	32142220	0.000000	0.000000	0.000000
Pbr_lncRNA1164	-	Chr15	+	31737253	31782506	0.000000	0.000000	0.000000
Pbr_lncRNA1165	-	Chr15	+	32491236	32492285	0.000000	0.000000	0.000000
Pbr_lncRNA1166	-	Chr15	+	32558412	32561511	3.975044	51.699879	119.778625
Pbr_lncRNA1339	-	Chr15	-	32786759	32787250	0.000000	0.000000	0.000000
Pbr_lncRNA1341	-	Chr15	-	32848272	32860427	0.000000	0.000000	0.000000
Pbr_lncRNA1342	-	Chr15	-	32880181	32880546	0.000000	0.000000	0.000000
Pbr_lncRNA1343	-	Chr15	-	32881281	32883950	0.000000	0.000000	0.000000
Pbr_lncRNA1169	-	Chr15	+	34437069	34437991	0.000000	0.000000	0.000000
Pbr_lncRNA1168	-	Chr15	+	34423291	34427096	0.000000	0.000000	0.000000
Pbr_lncRNA1345	-	Chr15	-	34679944	34682404	0.000000	0.000000	0.000000
Pbr_lncRNA1346	-	Chr15	-	34867668	34868862	60.304459	373.596191	865.550171
Pbr_lncRNA1171	-	Chr15	+	35662465	35663037	0.000000	0.000000	0.000000
Pbr_lncRNA1348	-	Chr15	-	35109299	35111399	2.738998	19.849104	45.986534
Pbr_lncRNA1174	-	Chr15	+	36069307	36069817	0.000000	0.000000	0.000000
Pbr_lncRNA1175	-	Chr15	+	36072998	36073576	0.000000	0.000000	0.000000
Pbr_lncRNA1172	-	Chr15	+	35869336	35872437	26.285793	347.941010	806.112000
Pbr_lncRNA1351	-	Chr15	-	36179144	36184657	0.000000	0.000000	0.000000
Pbr_lncRNA1176	-	Chr15	+	36185687	36189755	1.460454	9.052297	20.972422
Pbr_lncRNA1352	-	Chr15	-	36329156	36329712	0.000000	0.000000	0.000000
Pbr_lncRNA1177	-	Chr15	+	36356807	36357284	0.000000	0.000000	0.000000
Pbr_lncRNA1178	-	Chr15	+	36437578	36441407	0.000000	0.000000	0.000000
Pbr_lncRNA1354	-	Chr15	-	36799267	36799872	0.000000	0.000000	0.000000
Pbr_lncRNA1353	-	Chr15	-	36668477	36671309	2.179451	18.741564	43.420578
Pbr_lncRNA1356	-	Chr15	-	37048694	37049597	0.000000	0.000000	0.000000
Pbr_lncRNA1181	-	Chr15	+	37118805	37119960	0.000000	0.000000	0.000000
Pbr_lncRNA1180	-	Chr15	+	36917549	36919869	2.005963	12.427276	28.791595
Pbr_lncRNA1357	-	Chr15	-	37471299	37473097	0.000000	0.000000	0.000000
Pbr_lncRNA1183	-	Chr15	+	37637095	37638163	1.085537	11.980319	27.756083
Pbr_lncRNA1359	-	Chr15	-	38212002	38214401	22.726599	140.795074	326.194946
Pbr_lncRNA1360	-	Chr15	-	38318356	38322884	0.000000	0.000000	0.000000
Pbr_lncRNA1361	-	Chr15	-	38449652	38450814	5.039748	32.473152	75.234009
Pbr_lncRNA1185	-	Chr15	+	38637996	38639270	0.882200	5.465376	12.662219
Pbr_lncRNA1362	-	Chr15	-	38687556	38690997	2.650195	16.418400	38.038258
Pbr_lncRNA1363	-	Chr15	-	38828704	38833672	0.539782	3.888421	9.008719
Pbr_lncRNA1186	-	Chr15	+	38892933	38896387	0.632018	4.080354	9.453390
Pbr_lncRNA1364	-	Chr15	-	39084830	39086465	0.000000	0.000000	0.000000
Pbr_lncRNA1187	-	Chr15	+	39182571	39183429	1.355666	8.398577	19.457878
Pbr_lncRNA1189	-	Chr15	+	39592565	39593008	0.000000	0.000000	0.000000
Pbr_lncRNA1190	-	Chr15	+	39706797	39707125	0.503783	3.121020	7.230799
Pbr_lncRNA1365	-	Chr15	-	39789187	39794453	3.198191	19.813326	45.903645
Pbr_lncRNA1191	-	Chr15	+	40000915	40002262	0.000000	0.000000	0.000000
Pbr_lncRNA1367	-	Chr15	-	39984691	39992560	0.000000	0.000000	0.000000
Pbr_lncRNA1368	-	Chr15	-	39985725	39993529	0.000000	0.000000	0.000000
Pbr_lncRNA1371	-	Chr15	-	40227299	40227663	0.000000	0.000000	0.000000
Pbr_lncRNA1370	-	Chr15	-	40233325	40240541	0.324343	2.009359	4.655296
Pbr_lncRNA1192	-	Chr15	+	40146316	40147295	2.584217	29.591307	68.557335
Pbr_lncRNA1193	-	Chr15	+	40151420	40154483	11.545448	134.877411	312.484863
Pbr_lncRNA1195	-	Chr15	+	40924413	40927369	0.648769	5.992046	13.882411
Pbr_lncRNA1196	-	Chr15	+	40929154	40930118	0.669277	4.146283	9.606135
Pbr_lncRNA1197	-	Chr15	+	40961730	40965455	0.000000	0.000000	0.000000
Pbr_lncRNA1198	-	Chr15	+	40964296	40964919	0.000000	0.000000	0.000000
Pbr_lncRNA1194	-	Chr15	+	40776840	40779418	0.000000	0.000000	0.000000
Pbr_lncRNA1372	-	Chr15	-	41047648	41048320	0.000000	0.000000	0.000000
Pbr_lncRNA1373	-	Chr15	-	41120465	41124657	1.463300	32.596558	75.519920
Pbr_lncRNA1374	-	Chr15	-	41261000	41262261	0.000000	0.000000	0.000000
Pbr_lncRNA1199	-	Chr15	+	41313192	41315552	0.000000	0.000000	0.000000
Pbr_lncRNA1200	-	Chr15	+	41575995	41579928	0.000000	0.000000	0.000000
Pbr_lncRNA1201	-	Chr15	+	41597459	41610962	0.000000	0.000000	0.000000
Pbr_lncRNA1375	-	Chr15	-	42119025	42123010	0.003409	0.209564	0.485519
Pbr_lncRNA1376	-	Chr15	-	42155646	42156035	0.813776	5.041478	11.680130
Pbr_lncRNA1377	-	Chr15	-	42173920	42174792	1.835938	11.373941	26.351225
Pbr_lncRNA1203	-	Chr15	+	42203583	42206323	0.000000	0.000000	0.000000
Pbr_lncRNA1350	-	Chr15	-	35542736	35594984	10.582305	180.164780	417.406921
Pbr_lncRNA1170	-	Chr15	+	35562244	35565185	0.000000	0.000000	0.000000
Pbr_lncRNA1378	-	Chr15	-	42490980	42492334	68.024551	421.423431	976.356628
Pbr_lncRNA1204	-	Chr15	+	42766693	42767489	2.691202	16.672445	38.626831
Pbr_lncRNA1205	-	Chr15	+	42829506	42829964	0.000000	0.000000	0.000000
Pbr_lncRNA1379	-	Chr15	-	42829922	42837210	0.000000	0.000000	0.000000
Pbr_lncRNA1380	-	Chr15	-	43464810	43465541	17.545879	117.596497	272.448334
Pbr_lncRNA1207	-	Chr15	+	43340364	43343109	171.680084	1063.586792	2464.124756
Pbr_lncRNA1819	-	Chr2	-	33362	39474	0.000000	0.000000	0.000000
Pbr_lncRNA1820	-	Chr2	-	152565	153061	0.000000	0.000000	0.000000
Pbr_lncRNA1822	-	Chr2	-	288842	290564	0.000000	0.000000	0.000000
Pbr_lncRNA1823	-	Chr2	-	443489	444147	0.000000	0.000000	0.000000
Pbr_lncRNA1713	-	Chr2	+	459683	462001	0.000000	0.000000	0.000000
Pbr_lncRNA1824	-	Chr2	-	444959	455556	0.072961	2.851741	6.606931
Pbr_lncRNA1714	-	Chr2	+	929264	929616	1.904180	11.796713	27.330702
Pbr_lncRNA1716	-	Chr2	+	1378715	1380428	0.622332	3.855450	8.932333
Pbr_lncRNA1718	-	Chr2	+	2052473	2052736	0.000000	0.000000	0.000000
Pbr_lncRNA1826	-	Chr2	-	2074286	2074735	0.911892	6.125391	14.191345
Pbr_lncRNA1719	-	Chr2	+	2098302	2098868	0.000000	0.000000	0.000000
Pbr_lncRNA1720	-	Chr2	+	2115549	2120543	0.929089	5.755861	13.335217
Pbr_lncRNA1723	-	Chr2	+	2378194	2378835	0.000000	0.000000	0.000000
Pbr_lncRNA1827	-	Chr2	-	2311302	2319438	2.890719	31.326702	72.577911
Pbr_lncRNA1828	-	Chr2	-	2312693	2320417	0.000000	0.000000	0.000000
Pbr_lncRNA1829	-	Chr2	-	2312901	2320662	1.497251	9.275720	21.490049
Pbr_lncRNA1830	-	Chr2	-	2313515	2321292	0.000000	0.000000	0.000000
Pbr_lncRNA1722	-	Chr2	+	2337725	2366380	0.000000	0.000000	0.000000
Pbr_lncRNA1832	-	Chr2	-	2851900	2858953	0.000000	0.000000	0.000000
Pbr_lncRNA1724	-	Chr2	+	3007955	3008407	0.000000	0.000000	0.000000
Pbr_lncRNA1833	-	Chr2	-	3232762	3235042	0.000000	0.000000	0.000000
Pbr_lncRNA1835	-	Chr2	-	3240233	3243403	0.000000	0.000000	0.000000
Pbr_lncRNA1836	-	Chr2	-	3333537	3334069	0.589245	3.650471	8.457436
Pbr_lncRNA1726	-	Chr2	+	3451881	3459903	0.097949	0.606810	1.405862
Pbr_lncRNA1837	-	Chr2	-	3573430	3574421	1.526018	10.086611	23.368727
Pbr_lncRNA1727	-	Chr2	+	3599863	3600763	0.841318	5.212105	12.075440
Pbr_lncRNA1839	-	Chr2	-	3714759	3717255	2.647211	16.399914	37.995430
Pbr_lncRNA1840	-	Chr2	-	3927858	3930299	0.000000	0.000000	0.000000
Pbr_lncRNA1841	-	Chr2	-	3934034	3935371	1.660206	10.285253	23.828941
Pbr_lncRNA1842	-	Chr2	-	4006625	4018166	0.000000	0.000000	0.000000
Pbr_lncRNA1728	-	Chr2	+	4017250	4029882	0.000000	0.000000	0.000000
Pbr_lncRNA1729	-	Chr2	+	4021865	4034414	0.000000	0.000000	0.000000
Pbr_lncRNA1730	-	Chr2	+	4231300	4232468	0.000000	0.000000	0.000000
Pbr_lncRNA1844	-	Chr2	-	4478402	4485342	0.000000	0.000000	0.000000
Pbr_lncRNA1845	-	Chr2	-	4479359	4485824	0.094619	0.978012	2.265866
Pbr_lncRNA1731	-	Chr2	+	4992616	4995488	0.326475	2.022567	4.685897
Pbr_lncRNA1849	-	Chr2	-	5010579	5013791	0.000000	0.000000	0.000000
Pbr_lncRNA1732	-	Chr2	+	5358057	5361631	0.000000	0.000000	0.000000
Pbr_lncRNA1734	-	Chr2	+	5386571	5387525	1.156378	7.163954	16.597498
Pbr_lncRNA1733	-	Chr2	+	5373947	5376339	12.250657	75.894859	175.833725
Pbr_lncRNA1850	-	Chr2	-	5424827	5428619	11.189072	94.401131	218.709152
Pbr_lncRNA1736	-	Chr2	+	5572933	5574407	0.000000	0.000000	0.000000
Pbr_lncRNA1851	-	Chr2	-	5573640	5574513	1.446302	8.960083	20.758778
Pbr_lncRNA1737	-	Chr2	+	5720312	5721223	5.178196	32.079788	74.322662
Pbr_lncRNA1739	-	Chr2	+	6148734	6151585	0.000000	0.000000	0.000000
Pbr_lncRNA1740	-	Chr2	+	6153865	6155732	0.000000	0.000000	0.000000
Pbr_lncRNA1738	-	Chr2	+	6061451	6062716	0.000000	0.000000	0.000000
Pbr_lncRNA1853	-	Chr2	-	6077902	6078585	0.539868	3.344572	7.748727
Pbr_lncRNA1741	-	Chr2	+	6169647	6170308	0.000000	0.000000	0.000000
Pbr_lncRNA1743	-	Chr2	+	6214780	6215081	0.000000	0.000000	0.000000
Pbr_lncRNA1745	-	Chr2	+	6446094	6451810	5.618340	34.806553	80.640053
Pbr_lncRNA1746	-	Chr2	+	6550114	6553943	5.383543	49.140263	113.848480
Pbr_lncRNA1748	-	Chr2	+	6627959	6628860	0.712288	4.412743	10.223472
Pbr_lncRNA1854	-	Chr2	-	6733881	6734936	1.922275	11.908813	27.590420
Pbr_lncRNA1855	-	Chr2	-	6898215	6900858	0.000000	0.000000	0.000000
Pbr_lncRNA1750	-	Chr2	+	6925171	6927367	0.000000	0.000000	0.000000
Pbr_lncRNA1856	-	Chr2	-	6962702	6965346	1.082562	6.706652	15.538016
Pbr_lncRNA1857	-	Chr2	-	7033144	7033605	4.218620	26.135054	60.549866
Pbr_lncRNA1858	-	Chr2	-	7038091	7039071	0.000000	0.000000	0.000000
Pbr_lncRNA1859	-	Chr2	-	7047776	7049164	0.000000	0.000000	0.000000
Pbr_lncRNA1861	-	Chr2	-	7172655	7173400	0.000000	0.000000	0.000000
Pbr_lncRNA1862	-	Chr2	-	7227833	7228546	0.000000	0.000000	0.000000
