Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Pbr_lncRNA1237	-	Chr15	-	8317858	8319129	0.000000	0.000000	0.000000
Pbr_lncRNA1082	-	Chr15	+	8342796	8343301	0.000000	0.000000	0.000000
Pbr_lncRNA1238	-	Chr15	-	8619530	8626247	0.000000	0.000000	0.000000
Pbr_lncRNA1239	-	Chr15	-	8623380	8625874	0.000000	0.000000	0.000000
Pbr_lncRNA1240	-	Chr15	-	8624061	8625071	0.207345	2.478204	5.576145
Pbr_lncRNA1241	-	Chr15	-	8645292	8645659	0.000000	0.000000	0.000000
Pbr_lncRNA1085	-	Chr15	+	9057687	9063444	2.484806	15.617268	35.140015
Pbr_lncRNA1242	-	Chr15	-	9256895	9258878	2.039738	12.819967	28.845882
Pbr_lncRNA1089	-	Chr15	+	9766720	9768441	0.000000	0.000000	0.000000
Pbr_lncRNA1090	-	Chr15	+	9788497	9791415	4.638299	29.152197	65.594612
Pbr_lncRNA1243	-	Chr15	-	10064737	10065310	0.000000	0.000000	0.000000
Pbr_lncRNA1091	-	Chr15	+	10680488	10682113	1.013548	6.370255	14.333550
Pbr_lncRNA1092	-	Chr15	+	10771160	10774826	0.000000	0.000000	0.000000
Pbr_lncRNA1245	-	Chr15	-	10957330	10958380	0.000000	0.000000	0.000000
Pbr_lncRNA1093	-	Chr15	+	10845759	10846752	1.008096	6.335989	14.256448
Pbr_lncRNA1246	-	Chr15	-	10959416	10960339	0.000000	0.000000	0.000000
Pbr_lncRNA1247	-	Chr15	-	10962667	10963678	0.000000	0.000000	0.000000
Pbr_lncRNA1094	-	Chr15	+	11155371	11158090	0.000000	0.000000	0.000000
Pbr_lncRNA1095	-	Chr15	+	11313965	11314677	4.457517	29.485331	66.344193
Pbr_lncRNA1096	-	Chr15	+	11315764	11320202	0.000000	0.000000	0.000000
Pbr_lncRNA1097	-	Chr15	+	11505967	11506560	0.000000	0.000000	0.000000
Pbr_lncRNA1248	-	Chr15	-	11705937	11740274	0.050312	3.940490	8.866398
Pbr_lncRNA1249	-	Chr15	-	11712891	11715385	0.000000	0.000000	0.000000
Pbr_lncRNA1250	-	Chr15	-	11726042	11736724	0.000000	0.000000	0.000000
Pbr_lncRNA1099	-	Chr15	+	11816875	11817349	1975.661499	12417.240234	27939.716797
Pbr_lncRNA1101	-	Chr15	+	11887750	11888149	0.000000	0.000000	0.000000
Pbr_lncRNA1252	-	Chr15	-	11869599	11872444	0.000000	0.000000	0.000000
Pbr_lncRNA1251	-	Chr15	-	11873190	11877618	0.063185	0.537540	1.209505
Pbr_lncRNA1102	-	Chr15	+	12116672	12118347	0.303700	1.908786	4.294912
Pbr_lncRNA1103	-	Chr15	+	12177876	12179776	0.101217	0.636159	1.431406
Pbr_lncRNA1254	-	Chr15	-	12176033	12177395	0.491551	3.898676	8.772311
Pbr_lncRNA1253	-	Chr15	-	12170463	12172750	21.702736	136.403961	306.919098
Pbr_lncRNA1255	-	Chr15	-	12310128	12311539	1.295519	8.142472	18.321171
Pbr_lncRNA1105	-	Chr15	+	12533691	12534536	0.000000	0.000000	0.000000
Pbr_lncRNA1106	-	Chr15	+	12719457	12721515	3.821951	31.340355	70.518135
Pbr_lncRNA1256	-	Chr15	-	13034488	13035141	0.862592	5.421481	12.198737
Pbr_lncRNA1108	-	Chr15	+	13195910	13196380	0.000000	0.000000	0.000000
Pbr_lncRNA1109	-	Chr15	+	13591083	13593225	19.086012	119.957588	269.913513
Pbr_lncRNA1258	-	Chr15	-	13779740	13780189	0.000000	0.000000	0.000000
Pbr_lncRNA1259	-	Chr15	-	13792500	13800647	0.330807	5.500718	12.377025
Pbr_lncRNA1110	-	Chr15	+	13889889	13892127	9.375592	69.181145	155.662735
Pbr_lncRNA1111	-	Chr15	+	13899536	13901016	0.000000	0.000000	0.000000
Pbr_lncRNA1263	-	Chr15	-	14331305	14331930	0.000000	0.000000	0.000000
Pbr_lncRNA1261	-	Chr15	-	14299655	14300213	0.000000	0.000000	0.000000
Pbr_lncRNA1262	-	Chr15	-	14302765	14304635	2.019767	12.694448	28.563454
Pbr_lncRNA1264	-	Chr15	-	14757153	14758043	0.000000	0.000000	0.000000
Pbr_lncRNA1113	-	Chr15	+	15328003	15346437	2.342826	62.570770	140.788895
Pbr_lncRNA1265	-	Chr15	-	15725349	15728232	8.875923	55.786102	125.522888
Pbr_lncRNA1266	-	Chr15	-	16040190	16042097	1.172746	7.459746	16.784986
Pbr_lncRNA1267	-	Chr15	-	16123675	16125308	0.771914	4.851560	10.916373
Pbr_lncRNA1268	-	Chr15	-	16599660	16602257	8.543139	53.694527	120.816689
Pbr_lncRNA1269	-	Chr15	-	16692972	16699161	0.684043	11.159656	25.110060
Pbr_lncRNA1117	-	Chr15	+	17620708	17622887	3.645745	22.913891	51.557961
Pbr_lncRNA1118	-	Chr15	+	17768244	17769533	0.206473	1.297704	2.919932
Pbr_lncRNA1119	-	Chr15	+	17797402	17798174	0.000000	0.000000	0.000000
Pbr_lncRNA1271	-	Chr15	-	17797617	17798242	0.594859	3.738751	8.412469
Pbr_lncRNA1272	-	Chr15	-	18006098	18009097	5.469256	34.374844	77.345970
Pbr_lncRNA1273	-	Chr15	-	18026970	18029519	0.000000	0.000000	0.000000
Pbr_lncRNA1120	-	Chr15	+	18017991	18021254	47.593048	299.127289	673.058655
Pbr_lncRNA1278	-	Chr15	-	18114241	18121641	0.162649	1.022266	2.300175
Pbr_lncRNA1279	-	Chr15	-	18268189	18271094	1.560651	9.808855	22.070656
Pbr_lncRNA1280	-	Chr15	-	18384205	18399694	1.142983	8.511723	19.152012
Pbr_lncRNA1281	-	Chr15	-	18583190	18588071	0.766189	6.580059	14.805623
Pbr_lncRNA1123	-	Chr15	+	18901875	18908988	3.637705	22.863358	51.444260
Pbr_lncRNA1124	-	Chr15	+	18903468	18911159	0.114924	3.192695	7.183803
Pbr_lncRNA1282	-	Chr15	-	18927937	18928815	0.000000	0.000000	0.000000
Pbr_lncRNA1125	-	Chr15	+	18957868	18964212	0.000000	0.000000	0.000000
Pbr_lncRNA1274	-	Chr15	-	18030089	18031338	16.697405	136.339111	306.773163
Pbr_lncRNA1275	-	Chr15	-	18033805	18036183	1048.642212	6684.815918	15041.333984
Pbr_lncRNA1276	-	Chr15	-	18047969	18048678	0.000000	0.000000	0.000000
Pbr_lncRNA1277	-	Chr15	-	18049897	18055161	683.746399	16745.419922	37678.445312
Pbr_lncRNA1284	-	Chr15	-	19084838	19085962	0.000000	0.000000	0.000000
Pbr_lncRNA1283	-	Chr15	-	19018554	19026353	116.852509	745.129089	1676.596069
Pbr_lncRNA1285	-	Chr15	-	19171822	19173334	0.000000	0.000000	0.000000
Pbr_lncRNA1286	-	Chr15	-	19234770	19235558	0.135226	0.849910	1.912360
Pbr_lncRNA1126	-	Chr15	+	19887222	19887798	0.000000	0.000000	0.000000
Pbr_lncRNA1129	-	Chr15	+	20383271	20383837	0.000000	0.000000	0.000000
Pbr_lncRNA1288	-	Chr15	-	20459353	20460106	0.000000	0.000000	0.000000
Pbr_lncRNA1131	-	Chr15	+	20565700	20567894	0.000000	0.000000	0.000000
Pbr_lncRNA1290	-	Chr15	-	20565762	20567897	3.177894	19.973398	44.941635
Pbr_lncRNA1287	-	Chr15	-	20450162	20450745	0.000000	0.000000	0.000000
Pbr_lncRNA1291	-	Chr15	-	20964046	20964641	3.022594	18.997320	42.745388
Pbr_lncRNA1293	-	Chr15	-	20990786	20991311	0.000000	0.000000	0.000000
Pbr_lncRNA1128	-	Chr15	+	20367825	20372177	8.520972	80.005630	180.018646
Pbr_lncRNA1294	-	Chr15	-	21739289	21740534	0.000000	0.000000	0.000000
Pbr_lncRNA1133	-	Chr15	+	22168236	22169207	0.000000	0.000000	0.000000
Pbr_lncRNA1134	-	Chr15	+	22481232	22481600	0.000000	0.000000	0.000000
Pbr_lncRNA1135	-	Chr15	+	22569126	22571767	0.181826	1.142795	2.571375
Pbr_lncRNA1296	-	Chr15	-	22658308	22659084	0.000000	0.000000	0.000000
Pbr_lncRNA1297	-	Chr15	-	22878971	22879250	0.459696	2.889238	6.501000
Pbr_lncRNA1136	-	Chr15	+	23418755	23420494	0.000000	0.000000	0.000000
Pbr_lncRNA1299	-	Chr15	-	23357997	23365795	27.036297	458.573547	1031.824707
Pbr_lncRNA1137	-	Chr15	+	23420561	23426504	0.111823	1.096757	2.467785
Pbr_lncRNA1300	-	Chr15	-	23505542	23514278	0.013796	0.098305	0.221194
Pbr_lncRNA1138	-	Chr15	+	23732422	23733512	0.000000	0.000000	0.000000
Pbr_lncRNA1139	-	Chr15	+	23833607	23834557	6.199846	38.966682	87.677940
Pbr_lncRNA1303	-	Chr15	-	24039303	24039947	4.427485	30.115105	67.761230
Pbr_lncRNA1304	-	Chr15	-	24062493	24063310	3.590568	22.567102	50.777664
Pbr_lncRNA1305	-	Chr15	-	24065591	24067179	0.000000	0.000000	0.000000
Pbr_lncRNA1140	-	Chr15	+	24141456	24142929	80.676994	518.570190	1166.821533
Pbr_lncRNA1307	-	Chr15	-	24437705	24440216	14.506585	91.175407	205.151474
Pbr_lncRNA1306	-	Chr15	-	24379361	24382943	27.966248	400.352142	900.822205
Pbr_lncRNA1141	-	Chr15	+	24617067	24618685	0.000000	0.000000	0.000000
Pbr_lncRNA1145	-	Chr15	+	25278798	25285512	0.083281	1.088253	2.448651
Pbr_lncRNA1302	-	Chr15	-	23947465	23961391	5.484127	69.900887	157.282227
Pbr_lncRNA1308	-	Chr15	-	24572199	24584360	887.685059	7612.290039	17128.220703
Pbr_lncRNA1142	-	Chr15	+	24662269	24662913	0.837214	5.261978	11.839843
Pbr_lncRNA1309	-	Chr15	-	24698890	24699789	0.000000	0.000000	0.000000
Pbr_lncRNA1143	-	Chr15	+	24782504	24802234	0.000000	0.000000	0.000000
Pbr_lncRNA1144	-	Chr15	+	24800234	24801013	0.000000	0.000000	0.000000
Pbr_lncRNA1310	-	Chr15	-	24901209	24901516	0.000000	0.000000	0.000000
Pbr_lncRNA1311	-	Chr15	-	24985473	24985964	0.000000	0.000000	0.000000
Pbr_lncRNA1312	-	Chr15	-	25002957	25003256	0.000000	0.000000	0.000000
Pbr_lncRNA1146	-	Chr15	+	26139056	26139707	48.100731	302.318146	680.238403
Pbr_lncRNA1313	-	Chr15	-	26411692	26413094	0.000000	0.000000	0.000000
Pbr_lncRNA1147	-	Chr15	+	26440946	26442214	2.682975	16.862780	37.942513
Pbr_lncRNA1148	-	Chr15	+	26479487	26480714	0.973275	6.117136	13.764011
Pbr_lncRNA1315	-	Chr15	-	27630494	27631385	0.520938	3.274150	7.367081
Pbr_lncRNA1317	-	Chr15	-	27858507	27858922	0.000000	0.000000	0.000000
Pbr_lncRNA1316	-	Chr15	-	27819091	27822325	0.000000	0.000000	0.000000
Pbr_lncRNA1150	-	Chr15	+	27773885	27811702	0.000000	0.000000	0.000000
Pbr_lncRNA1151	-	Chr15	+	27987164	27988612	2.059269	12.942721	29.122089
Pbr_lncRNA1320	-	Chr15	-	28685243	28688154	16.433306	106.116219	238.769394
Pbr_lncRNA1321	-	Chr15	-	28718257	28721085	4.924800	31.244961	70.303490
Pbr_lncRNA1158	-	Chr15	+	29595027	29602783	0.000000	0.000000	0.000000
Pbr_lncRNA1153	-	Chr15	+	29576004	29582794	1.706882	10.727933	24.138649
Pbr_lncRNA1154	-	Chr15	+	29576382	29583788	1.283292	15.613747	35.132095
Pbr_lncRNA1155	-	Chr15	+	29578030	29584769	0.000000	0.000000	0.000000
Pbr_lncRNA1156	-	Chr15	+	29578462	29585002	0.000000	0.000000	0.000000
Pbr_lncRNA1157	-	Chr15	+	29579539	29586275	2.151598	21.393196	48.136288
Pbr_lncRNA1326	-	Chr15	-	29965801	29973500	0.000000	0.000000	0.000000
Pbr_lncRNA1327	-	Chr15	-	30099784	30101654	0.000000	0.000000	0.000000
Pbr_lncRNA1159	-	Chr15	+	30096678	30097340	0.000000	0.000000	0.000000
Pbr_lncRNA1328	-	Chr15	-	30119856	30123817	0.000000	0.000000	0.000000
Pbr_lncRNA1322	-	Chr15	-	29016282	29037656	0.025949	0.189716	0.426875
Pbr_lncRNA1323	-	Chr15	-	29028274	29030732	0.000000	0.000000	0.000000
Pbr_lncRNA1330	-	Chr15	-	30705827	30717597	0.000000	0.000000	0.000000
Pbr_lncRNA1160	-	Chr15	+	30963684	30965086	0.000000	0.000000	0.000000
Pbr_lncRNA1161	-	Chr15	+	31162134	31164105	4.753572	29.876703	67.224815
Pbr_lncRNA1331	-	Chr15	-	31225463	31226088	1.587481	9.977485	22.450085
Pbr_lncRNA1332	-	Chr15	-	31236493	31239042	0.000000	0.000000	0.000000
Pbr_lncRNA1333	-	Chr15	-	31312752	31323681	0.000000	0.000000	0.000000
Pbr_lncRNA1334	-	Chr15	-	31345473	31346260	1.082300	6.802368	15.305838
Pbr_lncRNA1335	-	Chr15	-	31679898	31680294	0.000000	0.000000	0.000000
Pbr_lncRNA1163	-	Chr15	+	31680150	31680510	1.772302	11.139105	25.063814
Pbr_lncRNA1336	-	Chr15	-	31690222	31702340	0.000000	0.000000	0.000000
Pbr_lncRNA1338	-	Chr15	-	32138586	32142220	0.542777	3.411411	7.675928
Pbr_lncRNA1165	-	Chr15	+	32491236	32492285	0.000000	0.000000	0.000000
Pbr_lncRNA1164	-	Chr15	+	31737253	31782506	0.000000	0.000000	0.000000
Pbr_lncRNA1166	-	Chr15	+	32558412	32561511	1.870009	22.046715	49.606754
Pbr_lncRNA1340	-	Chr15	-	32789332	32789995	0.000000	0.000000	0.000000
Pbr_lncRNA1341	-	Chr15	-	32848272	32860427	2.373804	17.005219	38.263012
Pbr_lncRNA1343	-	Chr15	-	32881281	32883950	0.000000	0.000000	0.000000
Pbr_lncRNA1167	-	Chr15	+	33799638	33799989	0.861256	5.413085	12.179844
Pbr_lncRNA1344	-	Chr15	-	33833526	33837355	0.299111	1.879944	4.230014
Pbr_lncRNA1169	-	Chr15	+	34437069	34437991	0.000000	0.000000	0.000000
Pbr_lncRNA1168	-	Chr15	+	34423291	34427096	0.000000	0.000000	0.000000
Pbr_lncRNA1345	-	Chr15	-	34679944	34682404	0.000000	0.000000	0.000000
Pbr_lncRNA1346	-	Chr15	-	34867668	34868862	64.907707	407.951782	917.921997
Pbr_lncRNA1347	-	Chr15	-	35000151	35007786	0.000000	0.000000	0.000000
Pbr_lncRNA1171	-	Chr15	+	35662465	35663037	0.000000	0.000000	0.000000
Pbr_lncRNA1348	-	Chr15	-	35109299	35111399	0.728786	5.037945	11.335752
Pbr_lncRNA1172	-	Chr15	+	35869336	35872437	25.988958	329.973663	742.465271
Pbr_lncRNA1174	-	Chr15	+	36069307	36069817	2.913263	19.822014	44.601009
Pbr_lncRNA1175	-	Chr15	+	36072998	36073576	0.000000	0.000000	0.000000
Pbr_lncRNA1351	-	Chr15	-	36179144	36184657	0.000000	0.000000	0.000000
Pbr_lncRNA1176	-	Chr15	+	36185687	36189755	9.519104	59.931328	134.849960
Pbr_lncRNA1352	-	Chr15	-	36329156	36329712	0.000000	0.000000	0.000000
Pbr_lncRNA1177	-	Chr15	+	36356807	36357284	0.000000	0.000000	0.000000
Pbr_lncRNA1353	-	Chr15	-	36668477	36671309	3.265299	26.545040	59.728321
Pbr_lncRNA1356	-	Chr15	-	37048694	37049597	0.000000	0.000000	0.000000
Pbr_lncRNA1180	-	Chr15	+	36917549	36919869	34.380028	216.082062	486.200806
Pbr_lncRNA1181	-	Chr15	+	37118805	37119960	0.493139	3.099430	6.973949
Pbr_lncRNA1182	-	Chr15	+	37120041	37122387	0.000000	0.000000	0.000000
Pbr_lncRNA1357	-	Chr15	-	37471299	37473097	0.943744	5.931530	13.346385
Pbr_lncRNA1183	-	Chr15	+	37637095	37638163	0.000000	0.000000	0.000000
Pbr_lncRNA1184	-	Chr15	+	37800195	37800426	0.916667	5.761348	12.963464
Pbr_lncRNA1359	-	Chr15	-	38212002	38214401	19.864557	124.850830	280.923676
Pbr_lncRNA1360	-	Chr15	-	38318356	38322884	0.000000	0.000000	0.000000
Pbr_lncRNA1361	-	Chr15	-	38449652	38450814	2.728462	18.156103	40.852585
Pbr_lncRNA1362	-	Chr15	-	38687556	38690997	0.966500	6.074553	13.668200
Pbr_lncRNA1363	-	Chr15	-	38828704	38833672	0.173861	2.127602	4.787264
Pbr_lncRNA1186	-	Chr15	+	38892933	38896387	0.736888	4.826470	10.859919
Pbr_lncRNA1364	-	Chr15	-	39084830	39086465	0.625652	3.932289	8.847942
Pbr_lncRNA1187	-	Chr15	+	39182571	39183429	0.816856	5.134026	11.551941
Pbr_lncRNA1188	-	Chr15	+	39219846	39224797	0.000000	0.000000	0.000000
Pbr_lncRNA1190	-	Chr15	+	39706797	39707125	0.470312	2.955960	6.651131
Pbr_lncRNA1365	-	Chr15	-	39789187	39794453	2.065300	12.980627	29.207380
Pbr_lncRNA1191	-	Chr15	+	40000915	40002262	0.000000	0.000000	0.000000
Pbr_lncRNA1367	-	Chr15	-	39984691	39992560	0.000000	0.000000	0.000000
Pbr_lncRNA1368	-	Chr15	-	39985725	39993529	0.000000	0.000000	0.000000
Pbr_lncRNA1369	-	Chr15	-	40131445	40131995	0.299171	1.880321	4.230863
Pbr_lncRNA1371	-	Chr15	-	40227299	40227663	0.000000	0.000000	0.000000
Pbr_lncRNA1370	-	Chr15	-	40233325	40240541	0.509824	3.204297	7.209908
Pbr_lncRNA1192	-	Chr15	+	40146316	40147295	1.411845	16.401432	36.904449
Pbr_lncRNA1193	-	Chr15	+	40151420	40154483	6.459747	81.987846	184.478775
Pbr_lncRNA1195	-	Chr15	+	40924413	40927369	3.743813	32.452648	73.020882
Pbr_lncRNA1197	-	Chr15	+	40961730	40965455	0.000000	0.000000	0.000000
Pbr_lncRNA1198	-	Chr15	+	40964296	40964919	0.000000	0.000000	0.000000
Pbr_lncRNA1194	-	Chr15	+	40776840	40779418	12.592070	79.142479	178.076492
Pbr_lncRNA1373	-	Chr15	-	41120465	41124657	4.218394	32.587238	73.323715
Pbr_lncRNA1199	-	Chr15	+	41313192	41315552	0.000000	0.000000	0.000000
Pbr_lncRNA1350	-	Chr15	-	35542736	35594984	11.614445	169.597260	381.606506
Pbr_lncRNA1170	-	Chr15	+	35562244	35565185	0.000000	0.000000	0.000000
Pbr_lncRNA1200	-	Chr15	+	41575995	41579928	0.778448	4.946585	11.130185
Pbr_lncRNA1201	-	Chr15	+	41597459	41610962	1.987823	27.783138	62.514130
Pbr_lncRNA1202	-	Chr15	+	41765669	41765972	0.000000	0.000000	0.000000
Pbr_lncRNA1375	-	Chr15	-	42119025	42123010	0.000000	0.000000	0.000000
Pbr_lncRNA1377	-	Chr15	-	42173920	42174792	1.174735	7.383333	16.613049
Pbr_lncRNA1203	-	Chr15	+	42203583	42206323	1.557232	16.233099	36.525684
Pbr_lncRNA1378	-	Chr15	-	42490980	42492334	137.514023	864.290161	1944.717285
Pbr_lncRNA1204	-	Chr15	+	42766693	42767489	0.000000	0.000000	0.000000
Pbr_lncRNA1205	-	Chr15	+	42829506	42829964	0.000000	0.000000	0.000000
Pbr_lncRNA1379	-	Chr15	-	42829922	42837210	0.851431	5.351333	12.040898
Pbr_lncRNA1380	-	Chr15	-	43464810	43465541	10.895609	79.058228	177.886917
Pbr_lncRNA1207	-	Chr15	+	43340364	43343109	167.010773	1049.680298	2361.858643
Pbr_lncRNA1819	-	Chr2	-	33362	39474	0.000000	0.000000	0.000000
Pbr_lncRNA1820	-	Chr2	-	152565	153061	0.000000	0.000000	0.000000
Pbr_lncRNA1822	-	Chr2	-	288842	290564	0.714536	4.490934	10.104936
Pbr_lncRNA1823	-	Chr2	-	443489	444147	0.643250	4.042893	9.096812
Pbr_lncRNA1824	-	Chr2	-	444959	455556	0.506261	7.219203	16.243746
Pbr_lncRNA1713	-	Chr2	+	459683	462001	0.000000	0.000000	0.000000
Pbr_lncRNA1716	-	Chr2	+	1378715	1380428	0.824330	5.181000	11.657638
Pbr_lncRNA1717	-	Chr2	+	1389794	1399322	0.000000	0.000000	0.000000
Pbr_lncRNA1825	-	Chr2	-	1763459	1764959	0.000000	0.000000	0.000000
Pbr_lncRNA1719	-	Chr2	+	2098302	2098868	0.000000	0.000000	0.000000
Pbr_lncRNA1826	-	Chr2	-	2074286	2074735	1.521234	9.561115	21.513222
Pbr_lncRNA1720	-	Chr2	+	2115549	2120543	0.000000	0.000000	0.000000
Pbr_lncRNA1721	-	Chr2	+	2215441	2221562	0.000000	0.000000	0.000000
Pbr_lncRNA1723	-	Chr2	+	2378194	2378835	0.958097	6.021740	13.549364
Pbr_lncRNA1827	-	Chr2	-	2311302	2319438	0.020848	0.249971	0.562454
Pbr_lncRNA1828	-	Chr2	-	2312693	2320417	0.528683	3.322828	7.476611
Pbr_lncRNA1829	-	Chr2	-	2312901	2320662	0.000000	0.000000	0.000000
Pbr_lncRNA1830	-	Chr2	-	2313515	2321292	0.000000	0.000000	0.000000
Pbr_lncRNA1722	-	Chr2	+	2337725	2366380	0.000000	0.000000	0.000000
Pbr_lncRNA1831	-	Chr2	-	2579201	2626321	0.000000	0.000000	0.000000
Pbr_lncRNA1832	-	Chr2	-	2851900	2858953	0.000000	0.000000	0.000000
Pbr_lncRNA1724	-	Chr2	+	3007955	3008407	6.005995	37.748314	84.936523
Pbr_lncRNA1833	-	Chr2	-	3232762	3235042	0.971644	6.106884	13.740946
Pbr_lncRNA1835	-	Chr2	-	3240233	3243403	0.000000	0.000000	0.000000
Pbr_lncRNA1837	-	Chr2	-	3573430	3574421	0.000000	0.000000	0.000000
Pbr_lncRNA1727	-	Chr2	+	3599863	3600763	0.000000	0.000000	0.000000
Pbr_lncRNA1839	-	Chr2	-	3714759	3717255	1.544146	9.705119	21.837242
Pbr_lncRNA1840	-	Chr2	-	3927858	3930299	0.770778	4.844420	10.900308
Pbr_lncRNA1841	-	Chr2	-	3934034	3935371	0.000000	0.000000	0.000000
Pbr_lncRNA1730	-	Chr2	+	4231300	4232468	0.000000	0.000000	0.000000
Pbr_lncRNA1843	-	Chr2	-	4249251	4250718	0.000000	0.000000	0.000000
Pbr_lncRNA1842	-	Chr2	-	4006625	4018166	0.000000	0.000000	0.000000
Pbr_lncRNA1728	-	Chr2	+	4017250	4029882	0.000000	0.000000	0.000000
Pbr_lncRNA1729	-	Chr2	+	4021865	4034414	0.507001	3.186554	7.169985
Pbr_lncRNA1844	-	Chr2	-	4478402	4485342	0.000000	0.000000	0.000000
Pbr_lncRNA1845	-	Chr2	-	4479359	4485824	0.000000	0.000000	0.000000
Pbr_lncRNA1846	-	Chr2	-	4591212	4594875	0.256517	1.612236	3.627652
Pbr_lncRNA1847	-	Chr2	-	4825305	4827511	0.000000	0.000000	0.000000
Pbr_lncRNA1731	-	Chr2	+	4992616	4995488	0.356447	2.240307	5.040857
Pbr_lncRNA1848	-	Chr2	-	5008613	5009449	0.943188	5.928036	13.338522
Pbr_lncRNA1849	-	Chr2	-	5010579	5013791	0.564853	3.550160	7.988126
Pbr_lncRNA1732	-	Chr2	+	5358057	5361631	1.678978	10.552552	23.744032
Pbr_lncRNA1733	-	Chr2	+	5373947	5376339	4.701499	30.104208	67.736710
Pbr_lncRNA1734	-	Chr2	+	5386571	5387525	0.000000	0.000000	0.000000
Pbr_lncRNA1850	-	Chr2	-	5424827	5428619	15.701873	132.455063	298.033783
Pbr_lncRNA1736	-	Chr2	+	5572933	5574407	0.000000	0.000000	0.000000
Pbr_lncRNA1851	-	Chr2	-	5573640	5574513	0.000000	0.000000	0.000000
Pbr_lncRNA1737	-	Chr2	+	5720312	5721223	5.510253	34.632519	77.925751
Pbr_lncRNA1740	-	Chr2	+	6153865	6155732	0.000000	0.000000	0.000000
Pbr_lncRNA1739	-	Chr2	+	6148734	6151585	0.273630	1.719793	3.869663
Pbr_lncRNA1738	-	Chr2	+	6061451	6062716	1.569725	12.983594	29.214054
Pbr_lncRNA1853	-	Chr2	-	6077902	6078585	3.162557	19.877003	44.724739
Pbr_lncRNA1741	-	Chr2	+	6169647	6170308	0.000000	0.000000	0.000000
Pbr_lncRNA1743	-	Chr2	+	6214780	6215081	0.000000	0.000000	0.000000
Pbr_lncRNA1745	-	Chr2	+	6446094	6451810	5.101037	32.060555	72.138634
Pbr_lncRNA1747	-	Chr2	+	6602979	6603361	0.000000	0.000000	0.000000
Pbr_lncRNA1746	-	Chr2	+	6550114	6553943	1.683349	18.516548	41.663612
Pbr_lncRNA1855	-	Chr2	-	6898215	6900858	0.357203	2.245058	5.051548
Pbr_lncRNA1750	-	Chr2	+	6925171	6927367	0.006758	0.070959	0.159663
Pbr_lncRNA1856	-	Chr2	-	6962702	6965346	0.000000	0.000000	0.000000
Pbr_lncRNA1857	-	Chr2	-	7033144	7033605	0.000000	0.000000	0.000000
Pbr_lncRNA1858	-	Chr2	-	7038091	7039071	1.801759	11.324244	25.480394
Pbr_lncRNA1859	-	Chr2	-	7047776	7049164	0.000000	0.000000	0.000000
