Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Pbr_lncRNA1243	-	Chr15	-	10064737	10065310	0.000000	0.000000	0.000000
Pbr_lncRNA1244	-	Chr15	-	10085847	10086503	1.797221	8.110912	22.033878
Pbr_lncRNA1091	-	Chr15	+	10680488	10682113	0.000000	0.000000	0.000000
Pbr_lncRNA1092	-	Chr15	+	10771160	10774826	0.000000	0.000000	0.000000
Pbr_lncRNA1245	-	Chr15	-	10957330	10958380	1.254387	5.661087	15.378749
Pbr_lncRNA1093	-	Chr15	+	10845759	10846752	1.072993	4.842450	13.154864
Pbr_lncRNA1246	-	Chr15	-	10959416	10960339	0.000000	0.000000	0.000000
Pbr_lncRNA1247	-	Chr15	-	10962667	10963678	0.000000	0.000000	0.000000
Pbr_lncRNA1094	-	Chr15	+	11155371	11158090	2.993528	13.509881	36.700569
Pbr_lncRNA1095	-	Chr15	+	11313965	11314677	10.939210	51.007698	138.566086
Pbr_lncRNA1096	-	Chr15	+	11315764	11320202	2.240990	10.113655	27.474474
Pbr_lncRNA1097	-	Chr15	+	11505967	11506560	0.000000	0.000000	0.000000
Pbr_lncRNA1248	-	Chr15	-	11705937	11740274	0.158768	8.278305	22.488613
Pbr_lncRNA1249	-	Chr15	-	11712891	11715385	0.000000	0.000000	0.000000
Pbr_lncRNA1250	-	Chr15	-	11726042	11736724	0.336576	1.518978	4.126412
Pbr_lncRNA1098	-	Chr15	+	11760124	11760430	0.000000	0.000000	0.000000
Pbr_lncRNA1099	-	Chr15	+	11816875	11817349	2366.206543	10678.761719	29009.625000
Pbr_lncRNA1252	-	Chr15	-	11869599	11872444	0.292546	3.847142	10.451037
Pbr_lncRNA1251	-	Chr15	-	11873190	11877618	2.735413	16.709949	45.393784
Pbr_lncRNA1100	-	Chr15	+	11879979	11884901	0.903381	4.076986	11.075426
Pbr_lncRNA1101	-	Chr15	+	11887750	11888149	0.000000	0.000000	0.000000
Pbr_lncRNA1102	-	Chr15	+	12116672	12118347	1.751600	7.905024	21.474567
Pbr_lncRNA1253	-	Chr15	-	12170463	12172750	20.990732	94.731812	257.345795
Pbr_lncRNA1254	-	Chr15	-	12176033	12177395	0.722112	3.258913	8.853073
Pbr_lncRNA1103	-	Chr15	+	12177876	12179776	1.821516	8.220557	22.331736
Pbr_lncRNA1255	-	Chr15	-	12310128	12311539	2.061202	9.302267	25.270279
Pbr_lncRNA1105	-	Chr15	+	12533691	12534536	3.759088	16.964878	46.086311
Pbr_lncRNA1106	-	Chr15	+	12719457	12721515	2.735864	16.157013	43.891693
Pbr_lncRNA1108	-	Chr15	+	13195910	13196380	0.000000	0.000000	0.000000
Pbr_lncRNA1109	-	Chr15	+	13591083	13593225	15.359644	69.318535	188.308807
Pbr_lncRNA1258	-	Chr15	-	13779740	13780189	0.000000	0.000000	0.000000
Pbr_lncRNA1259	-	Chr15	-	13792500	13800647	0.386588	4.301225	11.684587
Pbr_lncRNA1260	-	Chr15	-	13817413	13817880	0.000000	0.000000	0.000000
Pbr_lncRNA1110	-	Chr15	+	13889889	13892127	5.086745	26.951607	73.215988
Pbr_lncRNA1261	-	Chr15	-	14299655	14300213	0.000000	0.000000	0.000000
Pbr_lncRNA1262	-	Chr15	-	14302765	14304635	0.631670	2.850746	7.744256
Pbr_lncRNA1263	-	Chr15	-	14331305	14331930	5.067967	23.318766	63.347103
Pbr_lncRNA1264	-	Chr15	-	14757153	14758043	3.316257	15.122266	41.080727
Pbr_lncRNA1113	-	Chr15	+	15328003	15346437	8.505927	118.005234	320.569733
Pbr_lncRNA1265	-	Chr15	-	15725349	15728232	1.984662	8.956840	24.331900
Pbr_lncRNA1266	-	Chr15	-	16040190	16042097	0.000000	0.000000	0.000000
Pbr_lncRNA1267	-	Chr15	-	16123675	16125308	0.000000	0.000000	0.000000
Pbr_lncRNA1268	-	Chr15	-	16599660	16602257	11.667571	52.656097	143.044098
Pbr_lncRNA1269	-	Chr15	-	16692972	16699161	0.693888	6.070256	16.490288
Pbr_lncRNA1115	-	Chr15	+	17519026	17519817	0.000000	0.000000	0.000000
Pbr_lncRNA1117	-	Chr15	+	17620708	17622887	0.000000	0.000000	0.000000
Pbr_lncRNA1118	-	Chr15	+	17768244	17769533	0.251015	1.132838	3.077437
Pbr_lncRNA1119	-	Chr15	+	17797402	17798174	2.256980	10.185819	27.670511
Pbr_lncRNA1271	-	Chr15	-	17797617	17798242	5.977235	26.975441	73.280731
Pbr_lncRNA1273	-	Chr15	-	18026970	18029519	0.000000	0.000000	0.000000
Pbr_lncRNA1272	-	Chr15	-	18006098	18009097	9.467389	42.726616	116.069939
Pbr_lncRNA1274	-	Chr15	-	18030089	18031338	0.181162	0.817590	2.221041
Pbr_lncRNA1120	-	Chr15	+	18017991	18021254	31.336494	141.422546	384.184540
Pbr_lncRNA1278	-	Chr15	-	18114241	18121641	1.207266	5.448428	14.801047
Pbr_lncRNA1279	-	Chr15	-	18268189	18271094	0.154589	0.697665	1.895257
Pbr_lncRNA1280	-	Chr15	-	18384205	18399694	7.668950	42.514225	115.492958
Pbr_lncRNA1121	-	Chr15	+	18488497	18490012	0.000000	0.000000	0.000000
Pbr_lncRNA1122	-	Chr15	+	18490793	18491276	0.000000	0.000000	0.000000
Pbr_lncRNA1281	-	Chr15	-	18583190	18588071	2.359720	14.551589	39.530441
Pbr_lncRNA1282	-	Chr15	-	18927937	18928815	1.283211	6.392527	17.365759
Pbr_lncRNA1123	-	Chr15	+	18901875	18908988	0.000000	0.000000	0.000000
Pbr_lncRNA1124	-	Chr15	+	18903468	18911159	0.446772	3.304269	8.976286
Pbr_lncRNA1125	-	Chr15	+	18957868	18964212	1.101305	4.970222	13.501968
Pbr_lncRNA1275	-	Chr15	-	18033805	18036183	915.507935	7611.080078	20676.046875
Pbr_lncRNA1276	-	Chr15	-	18047969	18048678	0.000000	0.000000	0.000000
Pbr_lncRNA1277	-	Chr15	-	18049897	18055161	427.944275	7410.129883	20130.152344
Pbr_lncRNA1284	-	Chr15	-	19084838	19085962	0.000000	0.000000	0.000000
Pbr_lncRNA1283	-	Chr15	-	19018554	19026353	152.671997	699.249390	1899.561401
Pbr_lncRNA1285	-	Chr15	-	19171822	19173334	1.112198	5.026776	13.655598
Pbr_lncRNA1126	-	Chr15	+	19887222	19887798	1.413825	6.380635	17.333454
Pbr_lncRNA1289	-	Chr15	-	20483322	20494430	0.000000	0.000000	0.000000
Pbr_lncRNA1131	-	Chr15	+	20565700	20567894	0.000000	0.000000	0.000000
Pbr_lncRNA1290	-	Chr15	-	20565762	20567897	4.030796	18.191105	49.417446
Pbr_lncRNA1132	-	Chr15	+	20602210	20602909	0.195809	0.883692	2.400613
Pbr_lncRNA1287	-	Chr15	-	20450162	20450745	0.000000	0.000000	0.000000
Pbr_lncRNA1288	-	Chr15	-	20459353	20460106	1.004870	4.535009	12.319678
Pbr_lncRNA1128	-	Chr15	+	20367825	20372177	24.888489	127.100899	345.278778
Pbr_lncRNA1291	-	Chr15	-	20964046	20964641	0.810348	3.657125	9.934844
Pbr_lncRNA1293	-	Chr15	-	20990786	20991311	0.000000	0.000000	0.000000
Pbr_lncRNA1294	-	Chr15	-	21739289	21740534	3.273484	14.773333	40.132820
Pbr_lncRNA1295	-	Chr15	-	22152146	22152542	0.698301	3.151453	8.561151
Pbr_lncRNA1133	-	Chr15	+	22168236	22169207	16.688732	75.316750	204.603378
Pbr_lncRNA1135	-	Chr15	+	22569126	22571767	2.074824	9.363744	25.437286
Pbr_lncRNA1296	-	Chr15	-	22658308	22659084	0.000000	0.000000	0.000000
Pbr_lncRNA1298	-	Chr15	-	23176792	23177915	0.000000	0.000000	0.000000
Pbr_lncRNA1300	-	Chr15	-	23505542	23514278	0.002708	0.013855	0.037638
Pbr_lncRNA1299	-	Chr15	-	23357997	23365795	8.270621	100.389648	272.715698
Pbr_lncRNA1138	-	Chr15	+	23732422	23733512	0.000000	0.000000	0.000000
Pbr_lncRNA1139	-	Chr15	+	23833607	23834557	0.540915	2.441166	6.631603
Pbr_lncRNA1303	-	Chr15	-	24039303	24039947	4.344882	21.220762	57.647736
Pbr_lncRNA1304	-	Chr15	-	24062493	24063310	4.965117	22.407722	60.872196
Pbr_lncRNA1305	-	Chr15	-	24065591	24067179	0.000000	0.000000	0.000000
Pbr_lncRNA1140	-	Chr15	+	24141456	24142929	48.238621	222.642639	604.824768
Pbr_lncRNA1307	-	Chr15	-	24437705	24440216	14.667211	66.193573	179.819611
Pbr_lncRNA1306	-	Chr15	-	24379361	24382943	33.874302	249.653931	678.202942
Pbr_lncRNA1302	-	Chr15	-	23947465	23961391	10.355622	92.426506	251.083267
Pbr_lncRNA1142	-	Chr15	+	24662269	24662913	0.000000	0.000000	0.000000
Pbr_lncRNA1145	-	Chr15	+	25278798	25285512	0.213809	2.415085	6.560752
Pbr_lncRNA1309	-	Chr15	-	24698890	24699789	0.000000	0.000000	0.000000
Pbr_lncRNA1143	-	Chr15	+	24782504	24802234	0.101158	0.465041	1.263317
Pbr_lncRNA1144	-	Chr15	+	24800234	24801013	0.000000	0.000000	0.000000
Pbr_lncRNA1310	-	Chr15	-	24901209	24901516	0.000000	0.000000	0.000000
Pbr_lncRNA1311	-	Chr15	-	24985473	24985964	0.274355	1.238172	3.363585
Pbr_lncRNA1312	-	Chr15	-	25002957	25003256	0.000000	0.000000	0.000000
Pbr_lncRNA1308	-	Chr15	-	24572199	24584360	3673.884033	22622.339844	61455.218750
Pbr_lncRNA1141	-	Chr15	+	24617067	24618685	0.000000	0.000000	0.000000
Pbr_lncRNA1146	-	Chr15	+	26139056	26139707	67.018402	302.456085	821.643738
Pbr_lncRNA1313	-	Chr15	-	26411692	26413094	0.000000	0.000000	0.000000
Pbr_lncRNA1147	-	Chr15	+	26440946	26442214	0.000000	0.000000	0.000000
Pbr_lncRNA1148	-	Chr15	+	26479487	26480714	0.000000	0.000000	0.000000
Pbr_lncRNA1315	-	Chr15	-	27630494	27631385	0.000000	0.000000	0.000000
Pbr_lncRNA1316	-	Chr15	-	27819091	27822325	0.704795	3.279136	8.908010
Pbr_lncRNA1150	-	Chr15	+	27773885	27811702	0.638940	2.883555	7.833386
Pbr_lncRNA1151	-	Chr15	+	27987164	27988612	0.605608	2.733127	7.424737
Pbr_lncRNA1319	-	Chr15	-	28402481	28410116	0.000000	0.000000	0.000000
Pbr_lncRNA1320	-	Chr15	-	28685243	28688154	33.720642	156.353790	424.746338
Pbr_lncRNA1321	-	Chr15	-	28718257	28721085	8.561095	38.636482	104.958786
Pbr_lncRNA1153	-	Chr15	+	29576004	29582794	0.213427	0.963203	2.616609
Pbr_lncRNA1154	-	Chr15	+	29576382	29583788	0.170433	1.743975	4.737633
Pbr_lncRNA1155	-	Chr15	+	29578030	29584769	0.000000	0.000000	0.000000
Pbr_lncRNA1156	-	Chr15	+	29578462	29585002	0.000000	0.000000	0.000000
Pbr_lncRNA1157	-	Chr15	+	29579539	29586275	0.051696	0.344249	0.935178
Pbr_lncRNA1325	-	Chr15	-	29818295	29832358	0.000000	0.000000	0.000000
Pbr_lncRNA1326	-	Chr15	-	29965801	29973500	0.000000	0.000000	0.000000
Pbr_lncRNA1159	-	Chr15	+	30096678	30097340	0.000000	0.000000	0.000000
Pbr_lncRNA1327	-	Chr15	-	30099784	30101654	0.278501	2.925829	7.948225
Pbr_lncRNA1152	-	Chr15	+	28863670	28864145	1.681060	7.586674	20.609749
Pbr_lncRNA1322	-	Chr15	-	29016282	29037656	0.016764	0.111142	0.301926
Pbr_lncRNA1323	-	Chr15	-	29028274	29030732	0.000000	0.000000	0.000000
Pbr_lncRNA1328	-	Chr15	-	30119856	30123817	0.326042	2.536197	6.889761
Pbr_lncRNA1329	-	Chr15	-	30703412	30705643	0.000000	0.000000	0.000000
Pbr_lncRNA1330	-	Chr15	-	30705827	30717597	0.000000	0.000000	0.000000
Pbr_lncRNA1160	-	Chr15	+	30963684	30965086	0.000000	0.000000	0.000000
Pbr_lncRNA1161	-	Chr15	+	31162134	31164105	1.671506	7.543557	20.492617
Pbr_lncRNA1331	-	Chr15	-	31225463	31226088	0.000000	0.000000	0.000000
Pbr_lncRNA1332	-	Chr15	-	31236493	31239042	0.830159	3.746533	10.177726
Pbr_lncRNA1333	-	Chr15	-	31312752	31323681	0.000000	0.000000	0.000000
Pbr_lncRNA1334	-	Chr15	-	31345473	31346260	0.000000	0.000000	0.000000
Pbr_lncRNA1336	-	Chr15	-	31690222	31702340	0.000000	0.000000	0.000000
Pbr_lncRNA1164	-	Chr15	+	31737253	31782506	0.000000	0.000000	0.000000
Pbr_lncRNA1165	-	Chr15	+	32491236	32492285	0.000000	0.000000	0.000000
Pbr_lncRNA1166	-	Chr15	+	32558412	32561511	2.220134	15.836111	43.019936
Pbr_lncRNA1340	-	Chr15	-	32789332	32789995	0.925199	4.175451	11.342914
Pbr_lncRNA1341	-	Chr15	-	32848272	32860427	0.000000	0.000000	0.000000
Pbr_lncRNA1342	-	Chr15	-	32880181	32880546	1.413047	6.377123	17.323917
Pbr_lncRNA1343	-	Chr15	-	32881281	32883950	0.000000	0.000000	0.000000
Pbr_lncRNA1344	-	Chr15	-	33833526	33837355	0.000000	0.000000	0.000000
Pbr_lncRNA1168	-	Chr15	+	34423291	34427096	0.000000	0.000000	0.000000
Pbr_lncRNA1169	-	Chr15	+	34437069	34437991	1.917605	8.654209	23.509783
Pbr_lncRNA1345	-	Chr15	-	34679944	34682404	0.111275	0.653595	1.775538
Pbr_lncRNA1346	-	Chr15	-	34867668	34868862	34.619999	156.241074	424.440186
Pbr_lncRNA1348	-	Chr15	-	35109299	35111399	2.280831	11.735242	31.879629
Pbr_lncRNA1349	-	Chr15	-	35470680	35471607	0.000000	0.000000	0.000000
Pbr_lncRNA1171	-	Chr15	+	35662465	35663037	0.639510	2.886128	7.840374
Pbr_lncRNA1172	-	Chr15	+	35869336	35872437	30.655930	294.412079	799.791626
Pbr_lncRNA1174	-	Chr15	+	36069307	36069817	1.624686	8.035975	21.830301
Pbr_lncRNA1175	-	Chr15	+	36072998	36073576	0.000000	0.000000	0.000000
Pbr_lncRNA1176	-	Chr15	+	36185687	36189755	0.111619	0.954091	2.591856
Pbr_lncRNA1351	-	Chr15	-	36179144	36184657	0.000000	0.000000	0.000000
Pbr_lncRNA1352	-	Chr15	-	36329156	36329712	0.000000	0.000000	0.000000
Pbr_lncRNA1177	-	Chr15	+	36356807	36357284	0.319633	1.442513	3.918692
Pbr_lncRNA1353	-	Chr15	-	36668477	36671309	6.236453	34.111320	92.665871
Pbr_lncRNA1354	-	Chr15	-	36799267	36799872	0.619134	2.794171	7.590565
Pbr_lncRNA1180	-	Chr15	+	36917549	36919869	0.260453	1.175432	3.193146
Pbr_lncRNA1356	-	Chr15	-	37048694	37049597	0.000000	0.000000	0.000000
Pbr_lncRNA1181	-	Chr15	+	37118805	37119960	0.000000	0.000000	0.000000
Pbr_lncRNA1182	-	Chr15	+	37120041	37122387	0.000000	0.000000	0.000000
Pbr_lncRNA1357	-	Chr15	-	37471299	37473097	0.000000	0.000000	0.000000
Pbr_lncRNA1183	-	Chr15	+	37637095	37638163	0.874776	6.942255	18.859135
Pbr_lncRNA1350	-	Chr15	-	35542736	35594984	9.200085	87.157822	236.770508
Pbr_lncRNA1170	-	Chr15	+	35562244	35565185	0.000000	0.000000	0.000000
Pbr_lncRNA1359	-	Chr15	-	38212002	38214401	3.880483	17.512735	47.574612
Pbr_lncRNA1360	-	Chr15	-	38318356	38322884	0.000000	0.000000	0.000000
Pbr_lncRNA1361	-	Chr15	-	38449652	38450814	4.307396	20.192446	54.854229
Pbr_lncRNA1185	-	Chr15	+	38637996	38639270	1.171330	5.286247	14.360473
Pbr_lncRNA1362	-	Chr15	-	38687556	38690997	3.115879	14.062057	38.200588
Pbr_lncRNA1363	-	Chr15	-	38828704	38833672	0.000000	0.000000	0.000000
Pbr_lncRNA1186	-	Chr15	+	38892933	38896387	2.221625	10.578065	28.736074
Pbr_lncRNA1364	-	Chr15	-	39084830	39086465	1.132028	5.108877	13.878632
Pbr_lncRNA1187	-	Chr15	+	39182571	39183429	0.000000	0.000000	0.000000
Pbr_lncRNA1188	-	Chr15	+	39219846	39224797	0.000000	0.000000	0.000000
Pbr_lncRNA1189	-	Chr15	+	39592565	39593008	1.248629	5.635100	15.308156
Pbr_lncRNA1190	-	Chr15	+	39706797	39707125	0.000000	0.000000	0.000000
Pbr_lncRNA1365	-	Chr15	-	39789187	39794453	4.170594	18.822018	51.131367
Pbr_lncRNA1367	-	Chr15	-	39984691	39992560	0.000000	0.000000	0.000000
Pbr_lncRNA1368	-	Chr15	-	39985725	39993529	0.000000	0.000000	0.000000
Pbr_lncRNA1371	-	Chr15	-	40227299	40227663	0.000000	0.000000	0.000000
Pbr_lncRNA1370	-	Chr15	-	40233325	40240541	0.425596	1.920728	5.217795
Pbr_lncRNA1192	-	Chr15	+	40146316	40147295	0.717660	5.612115	15.245716
Pbr_lncRNA1193	-	Chr15	+	40151420	40154483	9.372883	59.482227	161.587769
Pbr_lncRNA1195	-	Chr15	+	40924413	40927369	0.000000	0.000000	0.000000
Pbr_lncRNA1196	-	Chr15	+	40929154	40930118	0.000000	0.000000	0.000000
Pbr_lncRNA1197	-	Chr15	+	40961730	40965455	0.000000	0.000000	0.000000
Pbr_lncRNA1198	-	Chr15	+	40964296	40964919	0.000000	0.000000	0.000000
Pbr_lncRNA1194	-	Chr15	+	40776840	40779418	5.535622	24.982430	67.866570
Pbr_lncRNA1372	-	Chr15	-	41047648	41048320	0.000000	0.000000	0.000000
Pbr_lncRNA1373	-	Chr15	-	41120465	41124657	3.497663	20.497890	55.683994
Pbr_lncRNA1374	-	Chr15	-	41261000	41262261	2.439538	11.009708	29.908667
Pbr_lncRNA1199	-	Chr15	+	41313192	41315552	0.315070	1.421921	3.862749
Pbr_lncRNA1200	-	Chr15	+	41575995	41579928	5.168180	23.531265	63.924377
Pbr_lncRNA1201	-	Chr15	+	41597459	41610962	5.066139	26.560184	72.152657
Pbr_lncRNA1375	-	Chr15	-	42119025	42123010	0.000000	0.000000	0.000000
Pbr_lncRNA1376	-	Chr15	-	42155646	42156035	0.000000	0.000000	0.000000
Pbr_lncRNA1377	-	Chr15	-	42173920	42174792	1.611283	7.271769	19.754284
Pbr_lncRNA1203	-	Chr15	+	42203583	42206323	6.117970	38.566319	104.768181
Pbr_lncRNA1378	-	Chr15	-	42490980	42492334	16.964994	76.563530	207.990356
Pbr_lncRNA1204	-	Chr15	+	42766693	42767489	1.868960	8.434673	22.913397
Pbr_lncRNA1205	-	Chr15	+	42829506	42829964	1.307809	5.902182	16.033701
Pbr_lncRNA1379	-	Chr15	-	42829922	42837210	0.000000	0.000000	0.000000
Pbr_lncRNA1206	-	Chr15	+	43171962	43172346	0.747915	3.375363	9.169416
Pbr_lncRNA1207	-	Chr15	+	43340364	43343109	149.382202	674.166382	1831.421631
Pbr_lncRNA1380	-	Chr15	-	43464810	43465541	4.197740	25.983366	70.585686
Pbr_lncRNA1819	-	Chr2	-	33362	39474	0.187117	1.171018	3.181156
Pbr_lncRNA1820	-	Chr2	-	152565	153061	0.000000	0.000000	0.000000
Pbr_lncRNA1822	-	Chr2	-	288842	290564	0.000000	0.000000	0.000000
Pbr_lncRNA1713	-	Chr2	+	459683	462001	0.000000	0.000000	0.000000
Pbr_lncRNA1823	-	Chr2	-	443489	444147	1.403292	6.333099	17.204321
Pbr_lncRNA1824	-	Chr2	-	444959	455556	0.290929	3.809873	10.349794
Pbr_lncRNA1825	-	Chr2	-	1763459	1764959	0.000000	0.000000	0.000000
Pbr_lncRNA1718	-	Chr2	+	2052473	2052736	0.000000	0.000000	0.000000
Pbr_lncRNA1826	-	Chr2	-	2074286	2074735	0.000000	0.000000	0.000000
Pbr_lncRNA1719	-	Chr2	+	2098302	2098868	1.767940	7.978767	21.674894
Pbr_lncRNA1720	-	Chr2	+	2115549	2120543	0.000000	0.000000	0.000000
Pbr_lncRNA1827	-	Chr2	-	2311302	2319438	1.155571	7.501058	20.377165
Pbr_lncRNA1828	-	Chr2	-	2312693	2320417	0.000000	0.000000	0.000000
Pbr_lncRNA1829	-	Chr2	-	2312901	2320662	0.000000	0.000000	0.000000
Pbr_lncRNA1830	-	Chr2	-	2313515	2321292	0.000000	0.000000	0.000000
Pbr_lncRNA1723	-	Chr2	+	2378194	2378835	0.275708	1.244279	3.380172
Pbr_lncRNA1722	-	Chr2	+	2337725	2366380	0.000000	0.000000	0.000000
Pbr_lncRNA1831	-	Chr2	-	2579201	2626321	0.000000	0.000000	0.000000
Pbr_lncRNA1832	-	Chr2	-	2851900	2858953	0.000000	0.000000	0.000000
Pbr_lncRNA1724	-	Chr2	+	3007955	3008407	0.000000	0.000000	0.000000
Pbr_lncRNA1833	-	Chr2	-	3232762	3235042	0.000000	0.000000	0.000000
Pbr_lncRNA1834	-	Chr2	-	3238945	3239969	0.000000	0.000000	0.000000
Pbr_lncRNA1835	-	Chr2	-	3240233	3243403	1.476998	8.589993	23.335337
Pbr_lncRNA1725	-	Chr2	+	3349249	3349582	0.000000	0.000000	0.000000
Pbr_lncRNA1836	-	Chr2	-	3333537	3334069	0.000000	0.000000	0.000000
Pbr_lncRNA1726	-	Chr2	+	3451881	3459903	0.913163	4.121132	11.195353
Pbr_lncRNA1837	-	Chr2	-	3573430	3574421	0.254124	1.163550	3.160866
Pbr_lncRNA1727	-	Chr2	+	3599863	3600763	1.190352	5.372095	14.593682
Pbr_lncRNA1838	-	Chr2	-	3632431	3632671	1.238965	5.591486	15.189676
Pbr_lncRNA1839	-	Chr2	-	3714759	3717255	3.300434	14.894959	40.463226
Pbr_lncRNA1840	-	Chr2	-	3927858	3930299	0.424381	1.950351	5.298269
Pbr_lncRNA1841	-	Chr2	-	3934034	3935371	0.742266	3.349869	9.100161
Pbr_lncRNA1842	-	Chr2	-	4006625	4018166	0.000000	0.000000	0.000000
Pbr_lncRNA1728	-	Chr2	+	4017250	4029882	0.000000	0.000000	0.000000
Pbr_lncRNA1729	-	Chr2	+	4021865	4034414	0.000000	0.000000	0.000000
Pbr_lncRNA1730	-	Chr2	+	4231300	4232468	0.362821	1.637422	4.448175
Pbr_lncRNA1843	-	Chr2	-	4249251	4250718	0.000000	0.000000	0.000000
Pbr_lncRNA1844	-	Chr2	-	4478402	4485342	2.449921	13.900340	37.761276
Pbr_lncRNA1845	-	Chr2	-	4479359	4485824	0.000000	0.000000	0.000000
Pbr_lncRNA1846	-	Chr2	-	4591212	4594875	2.753834	12.428136	33.761929
Pbr_lncRNA1847	-	Chr2	-	4825305	4827511	0.000000	0.000000	0.000000
Pbr_lncRNA1731	-	Chr2	+	4992616	4995488	0.887753	4.006456	10.883827
Pbr_lncRNA1849	-	Chr2	-	5010579	5013791	0.000000	0.000000	0.000000
Pbr_lncRNA1732	-	Chr2	+	5358057	5361631	0.000000	0.000000	0.000000
Pbr_lncRNA1734	-	Chr2	+	5386571	5387525	0.859248	3.877812	10.534356
Pbr_lncRNA1733	-	Chr2	+	5373947	5376339	11.983875	54.083591	146.921967
Pbr_lncRNA1850	-	Chr2	-	5424827	5428619	15.773676	105.336571	286.154388
Pbr_lncRNA1735	-	Chr2	+	5552386	5552758	0.000000	0.000000	0.000000
Pbr_lncRNA1736	-	Chr2	+	5572933	5574407	0.000000	0.000000	0.000000
