Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Pbr_lncRNA1226	-	Chr15	-	5713667	5714451	0.514497	3.129291	6.141778
Pbr_lncRNA1227	-	Chr15	-	5755922	5758622	0.000000	0.000000	0.000000
Pbr_lncRNA1073	-	Chr15	+	5756868	5757187	0.000000	0.000000	0.000000
Pbr_lncRNA1228	-	Chr15	-	5758695	5760369	8.507415	52.883492	103.793045
Pbr_lncRNA1229	-	Chr15	-	5800324	5808291	1.648305	167.838867	329.412933
Pbr_lncRNA1230	-	Chr15	-	5970368	5970762	0.000000	0.000000	0.000000
Pbr_lncRNA1075	-	Chr15	+	6078893	6083797	0.000000	0.000000	0.000000
Pbr_lncRNA1232	-	Chr15	-	7176934	7181507	15.679589	125.908463	247.117264
Pbr_lncRNA1233	-	Chr15	-	7335721	7337957	9.518918	138.161774	271.166504
Pbr_lncRNA1234	-	Chr15	-	7353927	7354451	0.356983	2.171254	4.261464
Pbr_lncRNA1079	-	Chr15	+	7354108	7354505	0.000000	0.000000	0.000000
Pbr_lncRNA1235	-	Chr15	-	7513287	7513692	0.000000	0.000000	0.000000
Pbr_lncRNA1237	-	Chr15	-	8317858	8319129	0.000000	0.000000	0.000000
Pbr_lncRNA1082	-	Chr15	+	8342796	8343301	0.000000	0.000000	0.000000
Pbr_lncRNA1238	-	Chr15	-	8619530	8626247	0.000000	0.000000	0.000000
Pbr_lncRNA1239	-	Chr15	-	8623380	8625874	0.000000	0.000000	0.000000
Pbr_lncRNA1240	-	Chr15	-	8624061	8625071	0.081532	1.076701	2.113214
Pbr_lncRNA1084	-	Chr15	+	8914161	8914664	0.964571	5.866746	11.514510
Pbr_lncRNA1085	-	Chr15	+	9057687	9063444	12.098812	73.587807	144.428864
Pbr_lncRNA1242	-	Chr15	-	9256895	9258878	12.916608	78.561829	154.191238
Pbr_lncRNA1088	-	Chr15	+	9715304	9722991	1.069215	6.503216	12.763692
Pbr_lncRNA1089	-	Chr15	+	9766720	9768441	1.156186	15.103860	29.643951
Pbr_lncRNA1090	-	Chr15	+	9788497	9791415	11.421560	69.468597	136.344208
Pbr_lncRNA1243	-	Chr15	-	10064737	10065310	3.618574	22.009012	43.196518
Pbr_lncRNA1091	-	Chr15	+	10680488	10682113	0.956620	5.818387	11.419596
Pbr_lncRNA1094	-	Chr15	+	11155371	11158090	0.000000	0.000000	0.000000
Pbr_lncRNA1095	-	Chr15	+	11313965	11314677	2.252976	14.158371	27.788263
Pbr_lncRNA1096	-	Chr15	+	11315764	11320202	0.000000	0.000000	0.000000
Pbr_lncRNA1092	-	Chr15	+	10771160	10774826	0.757365	4.606471	9.041000
Pbr_lncRNA1093	-	Chr15	+	10845759	10846752	1.309854	7.966839	15.636306
Pbr_lncRNA1245	-	Chr15	-	10957330	10958380	1.329864	8.088545	15.875175
Pbr_lncRNA1246	-	Chr15	-	10959416	10960339	5.685791	34.582314	67.873802
Pbr_lncRNA1247	-	Chr15	-	10962667	10963678	0.000000	0.000000	0.000000
Pbr_lncRNA1097	-	Chr15	+	11505967	11506560	0.000000	0.000000	0.000000
Pbr_lncRNA1248	-	Chr15	-	11705937	11740274	0.330083	21.901741	42.985977
Pbr_lncRNA1249	-	Chr15	-	11712891	11715385	0.000000	0.000000	0.000000
Pbr_lncRNA1250	-	Chr15	-	11726042	11736724	0.057566	0.350130	0.687191
Pbr_lncRNA1099	-	Chr15	+	11816875	11817349	3374.083984	20521.968750	40277.933594
Pbr_lncRNA1252	-	Chr15	-	11869599	11872444	0.630781	11.179378	21.941471
Pbr_lncRNA1251	-	Chr15	-	11873190	11877618	1.030077	8.480410	16.644279
Pbr_lncRNA1102	-	Chr15	+	12116672	12118347	0.000000	0.000000	0.000000
Pbr_lncRNA1103	-	Chr15	+	12177876	12179776	0.381680	2.321467	4.556283
Pbr_lncRNA1254	-	Chr15	-	12176033	12177395	0.676516	4.595858	9.020170
Pbr_lncRNA1253	-	Chr15	-	12170463	12172750	31.699858	192.805939	378.415192
Pbr_lncRNA1255	-	Chr15	-	12310128	12311539	0.000000	0.000000	0.000000
Pbr_lncRNA1105	-	Chr15	+	12533691	12534536	0.000000	0.000000	0.000000
Pbr_lncRNA1106	-	Chr15	+	12719457	12721515	3.166492	28.855993	56.634899
Pbr_lncRNA1257	-	Chr15	-	13046936	13047483	0.445542	2.709891	5.318632
Pbr_lncRNA1108	-	Chr15	+	13195910	13196380	0.000000	0.000000	0.000000
Pbr_lncRNA1109	-	Chr15	+	13591083	13593225	24.360867	148.168488	290.806427
Pbr_lncRNA1258	-	Chr15	-	13779740	13780189	0.000000	0.000000	0.000000
Pbr_lncRNA1259	-	Chr15	-	13792500	13800647	0.558406	8.402728	16.491816
Pbr_lncRNA1111	-	Chr15	+	13899536	13901016	0.416249	2.531730	4.968960
Pbr_lncRNA1110	-	Chr15	+	13889889	13892127	26.781437	191.237686	375.337219
Pbr_lncRNA1263	-	Chr15	-	14331305	14331930	0.000000	0.000000	0.000000
Pbr_lncRNA1261	-	Chr15	-	14299655	14300213	0.000000	0.000000	0.000000
Pbr_lncRNA1262	-	Chr15	-	14302765	14304635	0.000000	0.000000	0.000000
Pbr_lncRNA1264	-	Chr15	-	14757153	14758043	0.000000	0.000000	0.000000
Pbr_lncRNA1113	-	Chr15	+	15328003	15346437	8.674987	212.634476	417.332153
Pbr_lncRNA1114	-	Chr15	+	15641687	15642045	0.000000	0.000000	0.000000
Pbr_lncRNA1265	-	Chr15	-	15725349	15728232	1.546521	9.406302	18.461504
Pbr_lncRNA1266	-	Chr15	-	16040190	16042097	0.000000	0.000000	0.000000
Pbr_lncRNA1267	-	Chr15	-	16123675	16125308	0.481193	2.926728	5.744214
Pbr_lncRNA1268	-	Chr15	-	16599660	16602257	9.836381	59.827171	117.421227
Pbr_lncRNA1269	-	Chr15	-	16692972	16699161	0.155119	1.800293	3.533387
Pbr_lncRNA1115	-	Chr15	+	17519026	17519817	0.000000	0.000000	0.000000
Pbr_lncRNA1116	-	Chr15	+	17520846	17521230	1.630112	9.914722	19.459368
Pbr_lncRNA1270	-	Chr15	-	17579476	17579750	0.000000	0.000000	0.000000
Pbr_lncRNA1117	-	Chr15	+	17620708	17622887	0.000000	0.000000	0.000000
Pbr_lncRNA1118	-	Chr15	+	17768244	17769533	0.245707	1.494447	2.933113
Pbr_lncRNA1119	-	Chr15	+	17797402	17798174	1.499299	9.119088	17.897795
Pbr_lncRNA1271	-	Chr15	-	17797617	17798242	0.000000	0.000000	0.000000
Pbr_lncRNA1272	-	Chr15	-	18006098	18009097	5.860375	35.644173	69.957886
Pbr_lncRNA1273	-	Chr15	-	18026970	18029519	0.000000	0.000000	0.000000
Pbr_lncRNA1274	-	Chr15	-	18030089	18031338	0.000000	0.000000	0.000000
Pbr_lncRNA1120	-	Chr15	+	18017991	18021254	57.130283	347.479736	681.989380
Pbr_lncRNA1278	-	Chr15	-	18114241	18121641	2.828273	17.202219	33.762344
Pbr_lncRNA1279	-	Chr15	-	18268189	18271094	0.000000	0.000000	0.000000
Pbr_lncRNA1280	-	Chr15	-	18384205	18399694	0.836595	8.314213	16.318089
Pbr_lncRNA1281	-	Chr15	-	18583190	18588071	1.064417	8.846202	17.362209
Pbr_lncRNA1282	-	Chr15	-	18927937	18928815	0.000000	0.000000	0.000000
Pbr_lncRNA1123	-	Chr15	+	18901875	18908988	1.050362	6.388547	12.538635
Pbr_lncRNA1124	-	Chr15	+	18903468	18911159	0.239304	3.367526	6.609355
Pbr_lncRNA1125	-	Chr15	+	18957868	18964212	0.000000	0.000000	0.000000
Pbr_lncRNA1275	-	Chr15	-	18033805	18036183	880.142090	8495.709961	16674.308594
Pbr_lncRNA1276	-	Chr15	-	18047969	18048678	0.000000	0.000000	0.000000
Pbr_lncRNA1277	-	Chr15	-	18049897	18055161	557.392578	13609.384766	26710.783203
Pbr_lncRNA1284	-	Chr15	-	19084838	19085962	0.000000	0.000000	0.000000
Pbr_lncRNA1285	-	Chr15	-	19171822	19173334	0.000000	0.000000	0.000000
Pbr_lncRNA1283	-	Chr15	-	19018554	19026353	107.451347	662.882202	1301.021606
Pbr_lncRNA1126	-	Chr15	+	19887222	19887798	5.383042	32.740921	64.259750
Pbr_lncRNA1288	-	Chr15	-	20459353	20460106	0.608930	3.703655	7.269066
Pbr_lncRNA1132	-	Chr15	+	20602210	20602909	0.000000	0.000000	0.000000
Pbr_lncRNA1293	-	Chr15	-	20990786	20991311	0.000000	0.000000	0.000000
Pbr_lncRNA1291	-	Chr15	-	20964046	20964641	22.217424	135.131577	265.219208
Pbr_lncRNA1294	-	Chr15	-	21739289	21740534	5.962162	36.263268	71.172958
Pbr_lncRNA1128	-	Chr15	+	20367825	20372177	18.963366	163.812912	321.511322
Pbr_lncRNA1133	-	Chr15	+	22168236	22169207	0.000000	0.000000	0.000000
Pbr_lncRNA1135	-	Chr15	+	22569126	22571767	0.905440	5.507098	10.808638
Pbr_lncRNA1137	-	Chr15	+	23420561	23426504	0.000000	0.000000	0.000000
Pbr_lncRNA1300	-	Chr15	-	23505542	23514278	0.747027	5.342878	10.486326
Pbr_lncRNA1299	-	Chr15	-	23357997	23365795	55.705360	774.780518	1520.641479
Pbr_lncRNA1138	-	Chr15	+	23732422	23733512	0.000000	0.000000	0.000000
Pbr_lncRNA1139	-	Chr15	+	23833607	23834557	0.000000	0.000000	0.000000
Pbr_lncRNA1303	-	Chr15	-	24039303	24039947	10.584649	69.671364	136.742172
Pbr_lncRNA1304	-	Chr15	-	24062493	24063310	1.592383	9.685246	19.008980
Pbr_lncRNA1305	-	Chr15	-	24065591	24067179	0.000000	0.000000	0.000000
Pbr_lncRNA1140	-	Chr15	+	24141456	24142929	19.130033	123.042999	241.493286
Pbr_lncRNA1307	-	Chr15	-	24437705	24440216	31.992601	194.586487	381.909821
Pbr_lncRNA1306	-	Chr15	-	24379361	24382943	40.218185	517.191528	1015.078308
Pbr_lncRNA1142	-	Chr15	+	24662269	24662913	0.000000	0.000000	0.000000
Pbr_lncRNA1309	-	Chr15	-	24698890	24699789	2.510506	15.269485	29.969019
Pbr_lncRNA1143	-	Chr15	+	24782504	24802234	0.380862	2.359669	4.631262
Pbr_lncRNA1144	-	Chr15	+	24800234	24801013	0.000000	0.000000	0.000000
Pbr_lncRNA1310	-	Chr15	-	24901209	24901516	3.145055	19.128960	37.543911
Pbr_lncRNA1311	-	Chr15	-	24985473	24985964	0.000000	0.000000	0.000000
Pbr_lncRNA1312	-	Chr15	-	25002957	25003256	0.000000	0.000000	0.000000
Pbr_lncRNA1145	-	Chr15	+	25278798	25285512	2.880857	39.674435	77.867981
Pbr_lncRNA1308	-	Chr15	-	24572199	24584360	620.998779	5153.445312	10114.532227
Pbr_lncRNA1141	-	Chr15	+	24617067	24618685	0.000000	0.000000	0.000000
Pbr_lncRNA1146	-	Chr15	+	26139056	26139707	54.551964	331.797821	651.210876
Pbr_lncRNA1302	-	Chr15	-	23947465	23961391	9.584827	120.363091	236.233505
Pbr_lncRNA1313	-	Chr15	-	26411692	26413094	0.000000	0.000000	0.000000
Pbr_lncRNA1147	-	Chr15	+	26440946	26442214	1.655561	10.069510	19.763163
Pbr_lncRNA1148	-	Chr15	+	26479487	26480714	0.982196	5.973946	11.724908
Pbr_lncRNA1315	-	Chr15	-	27630494	27631385	0.773501	4.704614	9.233624
Pbr_lncRNA1317	-	Chr15	-	27858507	27858922	0.916195	5.572512	10.937024
Pbr_lncRNA1150	-	Chr15	+	27773885	27811702	0.403624	2.454936	4.818238
Pbr_lncRNA1316	-	Chr15	-	27819091	27822325	0.000000	0.000000	0.000000
Pbr_lncRNA1151	-	Chr15	+	27987164	27988612	1.998335	12.154341	23.855007
Pbr_lncRNA1319	-	Chr15	-	28402481	28410116	0.000000	0.000000	0.000000
Pbr_lncRNA1320	-	Chr15	-	28685243	28688154	12.442571	77.753067	152.603912
Pbr_lncRNA1321	-	Chr15	-	28718257	28721085	6.977806	42.955059	84.306778
Pbr_lncRNA1153	-	Chr15	+	29576004	29582794	0.000000	0.000000	0.000000
Pbr_lncRNA1154	-	Chr15	+	29576382	29583788	0.190270	3.676437	7.215646
Pbr_lncRNA1155	-	Chr15	+	29578030	29584769	1.998022	12.152437	23.851271
Pbr_lncRNA1156	-	Chr15	+	29578462	29585002	0.000000	0.000000	0.000000
Pbr_lncRNA1157	-	Chr15	+	29579539	29586275	0.067134	0.918490	1.802697
Pbr_lncRNA1326	-	Chr15	-	29965801	29973500	0.000000	0.000000	0.000000
Pbr_lncRNA1328	-	Chr15	-	30119856	30123817	0.644332	5.921627	11.622222
Pbr_lncRNA1159	-	Chr15	+	30096678	30097340	0.000000	0.000000	0.000000
Pbr_lncRNA1327	-	Chr15	-	30099784	30101654	0.000000	0.000000	0.000000
Pbr_lncRNA1330	-	Chr15	-	30705827	30717597	0.000000	0.000000	0.000000
Pbr_lncRNA1152	-	Chr15	+	28863670	28864145	0.000000	0.000000	0.000000
Pbr_lncRNA1322	-	Chr15	-	29016282	29037656	0.000000	0.000000	0.000000
Pbr_lncRNA1323	-	Chr15	-	29028274	29030732	0.000000	0.000000	0.000000
Pbr_lncRNA1160	-	Chr15	+	30963684	30965086	0.575660	3.501299	6.871908
Pbr_lncRNA1161	-	Chr15	+	31162134	31164105	1.254441	7.629804	14.974816
Pbr_lncRNA1332	-	Chr15	-	31236493	31239042	0.402150	2.445971	4.800642
Pbr_lncRNA1333	-	Chr15	-	31312752	31323681	0.000000	0.000000	0.000000
Pbr_lncRNA1334	-	Chr15	-	31345473	31346260	0.000000	0.000000	0.000000
Pbr_lncRNA1162	-	Chr15	+	31539960	31540423	1.330105	8.090010	15.878051
Pbr_lncRNA1335	-	Chr15	-	31679898	31680294	0.412523	2.509062	4.924469
Pbr_lncRNA1163	-	Chr15	+	31680150	31680510	0.000000	0.000000	0.000000
Pbr_lncRNA1336	-	Chr15	-	31690222	31702340	0.000000	0.000000	0.000000
Pbr_lncRNA1164	-	Chr15	+	31737253	31782506	0.000000	0.000000	0.000000
Pbr_lncRNA1165	-	Chr15	+	32491236	32492285	0.000000	0.000000	0.000000
Pbr_lncRNA1166	-	Chr15	+	32558412	32561511	1.284055	20.773104	40.770828
Pbr_lncRNA1340	-	Chr15	-	32789332	32789995	0.270610	1.645913	3.230391
Pbr_lncRNA1341	-	Chr15	-	32848272	32860427	0.155793	7.726079	15.163774
Pbr_lncRNA1343	-	Chr15	-	32881281	32883950	0.000000	0.000000	0.000000
Pbr_lncRNA1167	-	Chr15	+	33799638	33799989	0.000000	0.000000	0.000000
Pbr_lncRNA1344	-	Chr15	-	33833526	33837355	0.000000	0.000000	0.000000
Pbr_lncRNA1169	-	Chr15	+	34437069	34437991	0.000000	0.000000	0.000000
Pbr_lncRNA1168	-	Chr15	+	34423291	34427096	0.000000	0.000000	0.000000
Pbr_lncRNA1345	-	Chr15	-	34679944	34682404	2.612732	23.074457	45.287636
Pbr_lncRNA1346	-	Chr15	-	34867668	34868862	184.812637	1124.073853	2206.190430
Pbr_lncRNA1348	-	Chr15	-	35109299	35111399	4.424926	32.115467	63.032188
Pbr_lncRNA1173	-	Chr15	+	36015315	36016560	0.642186	3.905926	7.666058
Pbr_lncRNA1172	-	Chr15	+	35869336	35872437	12.619657	109.970604	215.836441
Pbr_lncRNA1174	-	Chr15	+	36069307	36069817	0.628483	4.189455	8.222534
Pbr_lncRNA1175	-	Chr15	+	36072998	36073576	0.000000	0.000000	0.000000
Pbr_lncRNA1351	-	Chr15	-	36179144	36184657	0.200942	1.222176	2.398733
Pbr_lncRNA1176	-	Chr15	+	36185687	36189755	0.847569	5.157698	10.122879
Pbr_lncRNA1352	-	Chr15	-	36329156	36329712	0.000000	0.000000	0.000000
Pbr_lncRNA1177	-	Chr15	+	36356807	36357284	0.927408	5.640713	11.070879
Pbr_lncRNA1353	-	Chr15	-	36668477	36671309	3.362396	25.139387	49.340416
Pbr_lncRNA1354	-	Chr15	-	36799267	36799872	1.268703	7.716548	15.145068
Pbr_lncRNA1355	-	Chr15	-	36849377	36849768	0.000000	0.000000	0.000000
Pbr_lncRNA1356	-	Chr15	-	37048694	37049597	0.000000	0.000000	0.000000
Pbr_lncRNA1180	-	Chr15	+	36917549	36919869	30.982082	188.440277	369.846802
Pbr_lncRNA1181	-	Chr15	+	37118805	37119960	0.000000	0.000000	0.000000
Pbr_lncRNA1182	-	Chr15	+	37120041	37122387	0.000000	0.000000	0.000000
Pbr_lncRNA1357	-	Chr15	-	37471299	37473097	0.000000	0.000000	0.000000
Pbr_lncRNA1183	-	Chr15	+	37637095	37638163	1.238811	13.112634	25.735823
Pbr_lncRNA1184	-	Chr15	+	37800195	37800426	0.000000	0.000000	0.000000
Pbr_lncRNA1359	-	Chr15	-	38212002	38214401	16.529072	100.533684	197.314835
Pbr_lncRNA1360	-	Chr15	-	38318356	38322884	0.000000	0.000000	0.000000
Pbr_lncRNA1361	-	Chr15	-	38449652	38450814	2.214762	14.640473	28.734472
Pbr_lncRNA1362	-	Chr15	-	38687556	38690997	5.334045	32.442913	63.674866
Pbr_lncRNA1363	-	Chr15	-	38828704	38833672	0.000000	0.000000	0.000000
Pbr_lncRNA1186	-	Chr15	+	38892933	38896387	1.312286	8.317771	16.325073
Pbr_lncRNA1350	-	Chr15	-	35542736	35594984	9.677651	159.601242	313.245178
Pbr_lncRNA1170	-	Chr15	+	35562244	35565185	0.000000	0.000000	0.000000
Pbr_lncRNA1187	-	Chr15	+	39182571	39183429	0.000000	0.000000	0.000000
Pbr_lncRNA1188	-	Chr15	+	39219846	39224797	0.432049	2.627823	5.157560
Pbr_lncRNA1190	-	Chr15	+	39706797	39707125	1.614837	9.821816	19.277023
Pbr_lncRNA1365	-	Chr15	-	39789187	39794453	5.457287	33.192493	65.146049
Pbr_lncRNA1367	-	Chr15	-	39984691	39992560	0.000000	0.000000	0.000000
Pbr_lncRNA1368	-	Chr15	-	39985725	39993529	0.000000	0.000000	0.000000
Pbr_lncRNA1369	-	Chr15	-	40131445	40131995	0.000000	0.000000	0.000000
Pbr_lncRNA1371	-	Chr15	-	40227299	40227663	0.000000	0.000000	0.000000
Pbr_lncRNA1370	-	Chr15	-	40233325	40240541	0.129882	0.789973	1.550459
Pbr_lncRNA1192	-	Chr15	+	40146316	40147295	2.315026	25.249725	49.556976
Pbr_lncRNA1193	-	Chr15	+	40151420	40154483	7.400914	78.332497	153.741150
Pbr_lncRNA1195	-	Chr15	+	40924413	40927369	0.000000	0.000000	0.000000
Pbr_lncRNA1194	-	Chr15	+	40776840	40779418	3.404975	20.709854	40.646690
Pbr_lncRNA1197	-	Chr15	+	40961730	40965455	0.000000	0.000000	0.000000
Pbr_lncRNA1198	-	Chr15	+	40964296	40964919	0.000000	0.000000	0.000000
Pbr_lncRNA1373	-	Chr15	-	41120465	41124657	4.902775	37.303497	73.214600
Pbr_lncRNA1199	-	Chr15	+	41313192	41315552	6.965903	42.368252	83.155060
Pbr_lncRNA1200	-	Chr15	+	41575995	41579928	3.795158	23.314432	45.758625
Pbr_lncRNA1201	-	Chr15	+	41597459	41610962	2.641550	17.981529	35.291878
Pbr_lncRNA1375	-	Chr15	-	42119025	42123010	0.000000	0.000000	0.000000
Pbr_lncRNA1377	-	Chr15	-	42173920	42174792	1.387230	8.437458	16.559977
Pbr_lncRNA1203	-	Chr15	+	42203583	42206323	0.526660	4.411250	8.657845
Pbr_lncRNA1378	-	Chr15	-	42490980	42492334	40.573116	246.775192	484.339203
Pbr_lncRNA1204	-	Chr15	+	42766693	42767489	0.000000	0.000000	0.000000
Pbr_lncRNA1205	-	Chr15	+	42829506	42829964	0.000000	0.000000	0.000000
Pbr_lncRNA1379	-	Chr15	-	42829922	42837210	0.000000	0.000000	0.000000
Pbr_lncRNA1207	-	Chr15	+	43340364	43343109	178.021164	1082.766479	2125.117432
Pbr_lncRNA1380	-	Chr15	-	43464810	43465541	0.000000	0.000000	0.000000
Pbr_lncRNA1819	-	Chr2	-	33362	39474	0.000000	0.000000	0.000000
Pbr_lncRNA1820	-	Chr2	-	152565	153061	0.000000	0.000000	0.000000
Pbr_lncRNA1821	-	Chr2	-	288219	288602	0.398202	2.421958	4.753513
Pbr_lncRNA1822	-	Chr2	-	288842	290564	0.000000	0.000000	0.000000
Pbr_lncRNA1824	-	Chr2	-	444959	455556	0.024640	1.245283	2.444084
Pbr_lncRNA1713	-	Chr2	+	459683	462001	7.643532	68.341217	134.131516
Pbr_lncRNA1716	-	Chr2	+	1378715	1380428	1.533085	9.324581	18.301113
Pbr_lncRNA1717	-	Chr2	+	1389794	1399322	0.000000	0.000000	0.000000
Pbr_lncRNA1825	-	Chr2	-	1763459	1764959	0.175731	1.068837	2.097779
Pbr_lncRNA1718	-	Chr2	+	2052473	2052736	0.000000	0.000000	0.000000
Pbr_lncRNA1826	-	Chr2	-	2074286	2074735	0.000000	0.000000	0.000000
Pbr_lncRNA1719	-	Chr2	+	2098302	2098868	0.000000	0.000000	0.000000
Pbr_lncRNA1720	-	Chr2	+	2115549	2120543	0.055765	0.339176	0.665691
Pbr_lncRNA1827	-	Chr2	-	2311302	2319438	0.339035	2.803514	5.502385
Pbr_lncRNA1828	-	Chr2	-	2312693	2320417	0.000000	0.000000	0.000000
Pbr_lncRNA1829	-	Chr2	-	2312901	2320662	0.000000	0.000000	0.000000
Pbr_lncRNA1830	-	Chr2	-	2313515	2321292	0.000000	0.000000	0.000000
Pbr_lncRNA1832	-	Chr2	-	2851900	2858953	0.000000	0.000000	0.000000
Pbr_lncRNA1833	-	Chr2	-	3232762	3235042	0.000000	0.000000	0.000000
Pbr_lncRNA1835	-	Chr2	-	3240233	3243403	2.468106	19.345131	37.968182
Pbr_lncRNA1839	-	Chr2	-	3714759	3717255	8.514109	51.784801	101.636681
Pbr_lncRNA1837	-	Chr2	-	3573430	3574421	3.446367	21.306103	41.816929
Pbr_lncRNA1727	-	Chr2	+	3599863	3600763	0.000000	0.000000	0.000000
Pbr_lncRNA1840	-	Chr2	-	3927858	3930299	0.206797	1.257788	2.468627
Pbr_lncRNA1841	-	Chr2	-	3934034	3935371	0.716163	4.355871	8.549154
Pbr_lncRNA1842	-	Chr2	-	4006625	4018166	0.000000	0.000000	0.000000
Pbr_lncRNA1728	-	Chr2	+	4017250	4029882	0.000000	0.000000	0.000000
Pbr_lncRNA1729	-	Chr2	+	4021865	4034414	0.000000	0.000000	0.000000
Pbr_lncRNA1730	-	Chr2	+	4231300	4232468	0.000000	0.000000	0.000000
Pbr_lncRNA1843	-	Chr2	-	4249251	4250718	0.000000	0.000000	0.000000
Pbr_lncRNA1844	-	Chr2	-	4478402	4485342	0.000000	0.000000	0.000000
Pbr_lncRNA1845	-	Chr2	-	4479359	4485824	0.126894	1.294080	2.539858
Pbr_lncRNA1847	-	Chr2	-	4825305	4827511	0.000000	0.000000	0.000000
Pbr_lncRNA1732	-	Chr2	+	5358057	5361631	0.000000	0.000000	0.000000
Pbr_lncRNA1734	-	Chr2	+	5386571	5387525	1.736529	10.561975	20.729713
Pbr_lncRNA1733	-	Chr2	+	5373947	5376339	16.712879	101.651642	199.509018
Pbr_lncRNA1850	-	Chr2	-	5424827	5428619	8.437417	74.480965	146.181854
Pbr_lncRNA1736	-	Chr2	+	5572933	5574407	0.000000	0.000000	0.000000
Pbr_lncRNA1851	-	Chr2	-	5573640	5574513	0.000000	0.000000	0.000000
Pbr_lncRNA1737	-	Chr2	+	5720312	5721223	11.210465	68.184662	133.824265
Pbr_lncRNA1738	-	Chr2	+	6061451	6062716	0.000000	0.000000	0.000000
Pbr_lncRNA1853	-	Chr2	-	6077902	6078585	0.736626	4.480332	8.793430
Pbr_lncRNA1739	-	Chr2	+	6148734	6151585	0.000000	0.000000	0.000000
Pbr_lncRNA1740	-	Chr2	+	6153865	6155732	0.000000	0.000000	0.000000
Pbr_lncRNA1741	-	Chr2	+	6169647	6170308	0.000000	0.000000	0.000000
Pbr_lncRNA1742	-	Chr2	+	6191071	6192825	0.000000	0.000000	0.000000
Pbr_lncRNA1743	-	Chr2	+	6214780	6215081	1.724596	10.489396	20.587265
Pbr_lncRNA1745	-	Chr2	+	6446094	6451810	6.642832	40.403259	79.298424
Pbr_lncRNA1746	-	Chr2	+	6550114	6553943	2.458029	20.812893	40.848923
Pbr_lncRNA1749	-	Chr2	+	6696660	6696917	1.879335	11.430555	22.434452
Pbr_lncRNA1855	-	Chr2	-	6898215	6900858	0.000000	0.000000	0.000000
Pbr_lncRNA1750	-	Chr2	+	6925171	6927367	9.064956	78.260300	153.599442
Pbr_lncRNA1856	-	Chr2	-	6962702	6965346	0.000000	0.000000	0.000000
Pbr_lncRNA1857	-	Chr2	-	7033144	7033605	2.670100	16.240173	31.874163
Pbr_lncRNA1858	-	Chr2	-	7038091	7039071	0.747432	4.546056	8.922426
Pbr_lncRNA1859	-	Chr2	-	7047776	7049164	0.000000	0.000000	0.000000
Pbr_lncRNA1863	-	Chr2	-	7253242	7254909	88.446632	537.953125	1055.826538
Pbr_lncRNA1869	-	Chr2	-	7920660	7921128	0.000000	0.000000	0.000000
Pbr_lncRNA1754	-	Chr2	+	7739755	7740425	0.000000	0.000000	0.000000
Pbr_lncRNA1865	-	Chr2	-	7748938	7752198	3.288175	22.604416	44.365097
Pbr_lncRNA1755	-	Chr2	+	7779174	7781245	0.563230	3.809376	7.476563
Pbr_lncRNA1866	-	Chr2	-	7786808	7787586	0.000000	0.000000	0.000000
Pbr_lncRNA1867	-	Chr2	-	7815501	7817049	1.933036	11.757177	23.075504
Pbr_lncRNA1756	-	Chr2	+	7845826	7846868	0.000000	0.000000	0.000000
Pbr_lncRNA1870	-	Chr2	-	8168523	8170009	74.211235	451.370117	885.892273
